id,dane_code,year_of_incident,amount,source_id
662,15681,2024,5,36
663,17001,2024,1,36
664,27810,2024,1,36
665,25307,2024,1,36
666,50001,2024,1,36
667,50001,2024,1,36
668,50001,2024,1,36
669,05031,2024,5,36
670,18001,2024,1,36
671,18001,2024,1,36
672,20178,2024,1,36
673,25612,2024,1,36
674,76130,2024,1,36
675,13744,2024,4,36
676,25612,2024,1,36
677,50318,2024,1,36
678,50318,2024,1,36
679,50318,2024,1,36
680,66594,2024,4,36
681,68547,2024,1,36
682,68547,2024,1,36
683,68547,2024,1,36
684,76001,2024,1,36
685,76403,2024,1,36
686,05670,2024,1,36
687,15681,2024,5,36
688,17001,2024,1,36
689,27600,2024,1,36
690,23189,2024,1,36
691,23001,2024,1,36
692,23555,2024,1,36
693,41298,2024,1,36
694,41524,2024,4,36
695,41524,2024,4,36
696,50573,2024,1,36
697,50573,2024,1,36
698,68307,2024,1,36
699,68307,2024,1,36
700,68307,2024,1,36
701,05113,2024,2,36
702,11001,2024,1,36
703,13670,2024,2,36
704,15476,2024,1,36
705,17388,2024,1,36
706,17001,2024,1,36
707,23555,2024,1,36
708,41668,2024,1,36
709,47551,2024,1,36
710,50001,2024,1,36
711,63594,2024,1,36
712,68001,2024,1,36
713,68001,2024,1,36
714,68001,2024,1,36
715,05237,2024,1,36
716,13836,2024,1,36
717,17662,2024,1,36
718,18001,2024,1,36
719,18001,2024,1,36
720,18001,2024,1,36
721,54125,2024,1,36
722,54125,2024,1,36
723,68385,2024,1,36
724,68385,2024,1,36
725,68385,2024,1,36
726,68385,2024,1,36
727,68385,2024,1,36
728,68385,2024,1,36
729,68385,2024,1,36
730,68385,2024,1,36
731,68385,2024,1,36
732,68385,2024,1,36
733,68385,2024,1,36
734,68385,2024,1,36
735,68385,2024,1,36
736,05113,2024,2,36
737,05690,2024,4,36
738,05890,2024,5,36
739,15681,2024,4,36
740,18001,2024,1,36
741,23189,2024,1,36
742,23686,2024,1,36
743,23686,2024,1,36
744,15516,2024,23,36
745,18001,2024,1,36
746,18001,2024,1,36
747,25815,2024,1,36
748,17442,2024,1,36
749,68001,2024,1,36
750,05667,2024,2,36
751,15681,2024,4,36
752,25612,2024,1,36
753,41013,2024,1,36
754,41132,2024,1,36
755,44090,2024,1,36
756,44090,2024,1,36
757,52260,2024,1,36
758,52381,2024,1,36
759,73678,2024,1,36
760,73678,2024,1,36
761,05390,2024,1,36
762,13620,2024,1,36
763,13836,2024,1,36
764,20001,2024,8,36
765,25224,2024,1,36
766,41524,2024,1,36
767,47980,2024,1,36
768,63548,2024,1,36
769,20001,2024,1,36
770,20001,2024,1,36
771,23417,2024,1,36
772,23001,2024,1,36
773,25224,2024,1,36
774,25224,2024,1,36
775,25224,2024,1,36
776,25224,2024,1,36
777,25224,2024,1,36
778,25224,2024,1,36
779,25224,2024,1,36
780,25224,2024,1,36
781,25224,2024,1,36
782,25224,2024,1,36
783,25224,2024,1,36
784,25224,2024,1,36
785,25224,2024,1,36
786,25224,2024,1,36
787,25224,2024,1,36
788,25407,2024,1,36
789,54261,2024,2,36
790,70001,2024,1,36
791,76520,2024,1,36
792,05670,2024,4,36
793,05893,2024,2,36
794,15681,2024,10,36
795,25307,2024,1,36
796,50001,2024,1,36
797,50001,2024,1,36
798,68655,2024,1,36
799,76001,2024,6,36
800,76147,2024,1,36
801,05113,2024,4,36
802,86320,2024,1,36
803,66594,2024,1,36
804,68001,2024,1,36
805,68307,2024,1,36
806,05604,2024,1,36
807,41001,2024,1,36
808,76834,2024,1,36
809,05079,2024,1,36
810,05138,2024,1,36
811,05670,2024,4,36
812,15681,2024,5,36
813,17442,2024,1,36
814,17614,2024,1,36
815,54099,2024,1,36
816,54099,2024,1,36
817,54099,2024,1,36
818,54099,2024,1,36
819,68081,2024,2,36
