id,dane_code,year_of_incident,amount,source_id
693,73001,2018,1,26
694,70418,2018,1,26
695,27361,2018,1,26
696,05001,2018,1,26
697,08001,2018,1,26
698,11001,2018,1,26
699,08001,2018,1,26
700,66682,2018,1,26
701,05001,2018,1,26
702,08758,2018,1,26
703,05001,2018,1,26
704,08001,2018,1,26
705,05001,2018,1,26
706,11001,2018,1,26
707,50001,2018,1,26
708,05101,2018,1,26
709,11001,2018,1,26
710,66088,2018,1,26
711,11001,2018,1,26
712,13001,2018,1,26
713,41001,2018,1,26
714,05656,2018,1,26
715,11001,2018,1,26
716,11001,2018,1,26
717,23419,2018,1,26
718,05321,2018,1,26
719,86568,2018,1,26
720,05266,2018,1,26
721,11001,2018,1,26
722,11001,2018,1,26
723,54800,2018,1,26
724,11001,2018,1,26
725,13670,2018,1,26
726,11001,2018,1,26
727,08001,2018,1,26
728,23555,2018,1,26
729,11001,2018,1,26
730,76001,2018,1,26
731,11001,2018,1,26
732,11001,2018,1,26
733,54001,2018,1,26
734,20001,2018,1,26
735,76001,2018,1,26
736,05001,2018,1,26
737,23417,2018,1,26
738,05001,2018,1,26
739,08001,2018,1,26
740,25754,2018,1,26
741,66001,2018,1,26
742,08001,2018,1,26
743,25612,2018,1,26
744,05001,2018,1,26
745,11001,2018,1,26
746,11001,2018,1,26
747,76147,2018,1,26
748,25175,2018,1,26
749,15001,2018,1,26
750,11001,2018,1,26
751,23672,2018,1,26
752,76001,2018,1,26
753,68575,2018,1,26
754,05088,2018,1,26
755,68081,2018,1,26
756,05001,2018,1,26
757,11001,2018,1,26
758,68307,2018,1,26
759,08001,2018,1,26
760,11001,2018,1,26
761,05001,2018,1,26
762,11001,2018,1,26
763,68276,2018,1,26
764,68081,2018,1,26
765,76001,2018,1,26
766,68081,2018,1,26
767,76001,2018,1,26
768,05001,2018,1,26
769,05001,2018,1,26
770,63001,2018,1,26
771,08001,2018,1,26
772,25307,2018,1,26
773,11001,2018,1,26
774,54206,2018,1,26
775,11001,2018,1,26
776,05360,2018,1,26
777,19001,2018,1,26
778,08001,2018,1,26
779,11001,2018,1,26
780,44078,2018,1,26
781,66001,2018,1,26
782,11001,2018,1,26
783,11001,2018,1,26
784,05001,2018,1,26
785,11001,2018,1,26
786,05001,2018,1,26
787,11001,2018,1,26
788,11001,2018,1,26
789,11001,2018,1,26
790,23001,2018,1,26
791,76001,2018,1,26
792,41001,2018,1,26
793,11001,2018,1,26
794,54001,2018,1,26
795,70418,2018,1,26
796,11001,2018,1,26
797,05148,2018,1,26
798,11001,2018,1,26
799,25175,2018,1,26
800,05380,2018,1,26
801,68081,2018,1,26
802,05001,2018,1,26
803,11001,2018,1,26
804,73443,2018,1,26
805,05001,2018,1,26
806,08634,2018,1,26
807,23686,2018,1,26
808,11001,2018,1,26
809,25307,2018,1,26
810,11001,2018,1,26
811,25754,2018,1,26
812,11001,2018,1,26
813,11001,2018,1,26
814,11001,2018,1,26
815,05001,2017,1,26
816,20621,2017,1,26
817,76001,2017,1,26
818,13001,2017,1,26
819,11001,2017,1,26
820,11001,2017,1,26
821,11001,2017,1,26
822,11001,2017,1,26
823,11001,2017,1,26
824,11001,2017,1,26
825,54001,2017,1,26
826,08001,2017,1,26
827,19698,2017,1,26
828,11001,2017,1,26
829,11001,2017,1,26
830,11001,2017,1,26
831,73349,2017,1,26
832,05001,2017,1,26
833,13001,2017,1,26
834,13001,2017,1,26
835,11001,2017,1,26
836,54239,2017,1,26
837,20001,2017,1,26
838,47001,2017,1,26
839,08573,2017,1,26
840,11001,2017,1,26
841,08001,2017,1,26
842,08001,2017,1,26
843,68081,2017,1,26
844,76001,2017,1,26
845,73001,2017,1,26
846,05400,2017,1,26
847,13657,2017,1,26
848,17001,2017,1,26
849,11001,2017,1,26
850,68547,2017,1,26
851,13052,2017,1,26
852,11001,2017,1,26
853,05001,2017,1,26
854,11001,2017,1,26
855,11001,2017,1,26
856,11001,2017,1,26
857,11001,2017,1,26
858,11001,2017,1,26
859,25386,2017,1,26
860,13001,2017,1,26
861,13001,2017,1,26
862,20011,2017,1,26
863,08001,2017,1,26
864,68001,2017,1,26
865,70708,2017,1,26
866,11001,2017,1,26
867,44279,2017,1,26
868,08001,2017,1,26
869,23001,2017,1,26
870,44001,2017,1,26
871,11001,2017,1,26
872,25754,2017,1,26
873,11001,2017,1,26
874,08001,2017,1,26
875,11001,2017,1,26
876,11001,2017,1,26
877,68001,2017,1,26
878,11001,2017,1,26
879,11001,2017,1,26
880,11001,2017,1,26
881,25754,2017,1,26
882,08573,2017,1,26
883,11001,2017,1,26
884,68276,2017,1,26
885,08758,2017,1,26
886,23417,2017,1,26
887,11001,2017,1,26
888,54001,2017,1,26
889,08001,2017,1,26
890,11001,2017,1,26
891,11001,2017,1,26
892,11001,2017,1,26
893,76001,2017,1,26
894,44001,2017,1,26
895,08296,2017,1,26
896,11001,2017,1,26
897,05001,2017,1,26
898,11001,2017,1,26
899,13001,2017,1,26
900,73001,2017,1,26
901,20001,2017,1,26
902,08606,2017,1,26
903,13836,2017,1,26
904,25754,2017,1,26
905,19142,2017,1,26
906,11001,2017,1,26
907,11001,2017,1,26
908,23182,2017,1,26
909,70124,2017,1,26
910,25307,2017,1,26
911,20001,2017,1,26
912,25612,2017,1,26
913,70473,2017,1,26
914,11001,2017,1,26
915,23001,2017,1,26
916,47001,2017,1,26
917,05001,2017,1,26
918,73001,2017,1,26
919,23417,2017,1,26
920,23417,2017,1,26
921,23417,2017,1,26
922,15572,2017,1,26
923,11001,2017,1,26
924,25307,2017,1,26
925,05360,2017,1,26
926,13001,2017,1,26
927,68001,2017,1,26
928,05001,2017,1,26
929,73001,2017,1,26
930,11001,2017,1,26
931,08296,2017,1,26
932,47189,2017,1,26
933,54001,2017,1,26
934,44001,2017,1,26
935,76001,2017,1,26
936,11001,2017,1,26
937,68001,2017,1,26
938,11001,2017,1,26
939,70670,2017,1,26
940,05001,2017,1,26
941,08001,2017,1,26
942,76001,2017,1,26
943,68081,2017,1,26
944,05001,2017,1,26
945,70820,2017,1,26
946,08758,2017,1,26
947,20011,2017,1,26
948,13052,2017,1,26
949,05001,2017,1,26
950,25175,2017,1,26
951,13836,2017,1,26
952,54206,2017,1,26
