id,dane_code,year_of_incident,amount,source_id
1145,68684,2022,1,24
1146,68684,2022,1,24
1147,68684,2022,1,24
1148,68684,2022,1,24
1149,68684,2022,1,24
1150,05206,2022,1,24
1151,05206,2022,1,24
1152,05206,2022,1,24
1153,05206,2022,1,24
1154,05847,2022,1,24
1155,05234,2022,1,24
1156,05234,2022,1,24
1157,68001,2022,1,24
1158,68001,2022,1,24
1159,94001,2022,1,24
1160,94001,2022,1,24
1161,47001,2022,1,24
1162,47001,2022,1,24
1163,47001,2022,2,24
1164,47001,2022,1,24
1165,47001,2022,1,24
1166,47001,2022,1,24
1167,47001,2022,1,24
1168,47001,2022,1,24
1169,47001,2022,1,24
1170,68385,2022,1,24
1171,68385,2022,1,24
1172,68385,2022,1,24
1173,68684,2022,1,24
1174,68684,2022,1,24
1175,68615,2022,1,24
1176,68615,2022,1,24
1177,68615,2022,1,24
1178,70233,2022,1,24
1179,70233,2022,1,24
1180,70233,2022,1,24
1181,70233,2022,1,24
1182,70233,2022,1,24
1183,70233,2022,1,24
1184,15296,2022,1,24
1185,15296,2022,1,24
1186,15296,2022,1,24
1187,08421,2022,1,24
1188,17001,2022,1,24
1189,41797,2022,1,24
1190,41797,2022,1,24
1191,41797,2022,1,24
1192,41797,2022,1,24
1193,54518,2022,1,24
1194,54518,2022,3,24
1195,54518,2022,1,24
1196,54518,2022,1,24
1197,54518,2022,1,24
1198,05120,2022,1,24
1199,05120,2022,1,24
1200,05120,2022,1,24
1201,05120,2022,1,24
1202,05120,2022,1,24
1203,05120,2022,1,24
1204,05120,2022,1,24
1205,05120,2022,1,24
1206,05120,2022,1,24
1207,05890,2022,1,24
1208,68686,2022,1,24
1209,05120,2022,1,24
1210,05120,2022,1,24
1211,08638,2022,1,24
1212,08638,2022,1,24
1213,08638,2022,1,24
1214,08638,2022,2,24
1215,08638,2022,1,24
1216,08638,2022,2,24
1217,08638,2022,1,24
1218,08638,2022,1,24
1219,68264,2022,1,24
1220,68264,2022,1,24
1221,68264,2022,1,24
1222,73520,2022,1,24
1223,73270,2022,1,24
1224,05154,2022,1,24
1225,25297,2022,1,24
1226,25297,2022,1,24
1227,25297,2022,1,24
1228,25297,2022,1,24
1229,68190,2022,1,24
1230,68190,2022,1,24
1231,68190,2022,1,24
1232,76616,2022,1,24
1233,76616,2022,1,24
1234,05604,2022,1,24
1235,05604,2022,1,24
1236,05604,2022,1,24
1237,05604,2022,1,24
1238,05604,2022,1,24
1239,05604,2022,1,24
1240,05604,2022,1,24
1241,05604,2022,1,24
1242,05604,2022,1,24
1243,05604,2022,1,24
1244,05604,2022,1,24
1245,68684,2022,1,24
1246,68684,2022,1,24
1247,68684,2022,1,24
1248,68684,2022,1,24
1249,68684,2022,1,24
1250,23555,2022,1,24
1251,54099,2022,1,24
1252,54099,2022,1,24
1253,68001,2022,1,24
1254,68001,2022,2,24
1255,68001,2022,1,24
1256,17614,2022,1,24
1257,17614,2022,1,24
1258,17614,2022,1,24
1259,17614,2022,1,24
1260,17614,2022,1,24
1261,05604,2022,1,24
1262,05604,2022,1,24
1263,05604,2022,1,24
1264,05604,2022,1,24
1265,05604,2022,1,24
1266,05887,2022,1,24
1267,05887,2022,1,24
1268,17614,2022,1,24
1269,17614,2022,2,24
1270,17614,2022,1,24
1271,20238,2022,1,24
1272,20238,2022,2,24
1273,20238,2022,1,24
1274,68001,2022,1,24
1275,68001,2022,1,24
1276,08421,2022,1,24
1277,68684,2022,1,24
1278,68684,2022,1,24
1279,05120,2022,1,24
1280,05120,2022,1,24
1281,05120,2022,2,24
1282,17867,2022,1,24
1283,68684,2022,1,24
1284,68684,2022,1,24
1285,68684,2022,1,24
1286,68684,2022,1,24
1287,15097,2022,1,24
1288,15097,2022,1,24
1289,15097,2022,1,24
1290,15097,2022,1,24
1291,25181,2022,1,24
1292,25181,2022,1,24
1293,25181,2022,1,24
1294,47001,2022,1,24
1295,47001,2022,1,24
1296,47001,2022,1,24
1297,54553,2022,2,24
1298,54553,2022,1,24
1299,54553,2022,1,24
1300,54553,2022,1,24
1301,54553,2022,1,24
1302,54553,2022,1,24
1303,54553,2022,1,24
1304,05604,2022,1,24
1305,05604,2022,1,24
1306,05604,2022,1,24
1307,05604,2022,1,24
1308,15516,2022,1,24
1309,15516,2022,1,24
1310,15516,2022,1,24
1311,15516,2022,1,24
1312,15516,2022,1,24
1313,15516,2022,1,24
1314,15516,2022,1,24
1315,76890,2022,2,24
1316,76890,2022,1,24
1317,76890,2022,1,24
1318,76890,2022,1,24
1319,76890,2022,1,24
1320,76890,2022,1,24
1321,05604,2022,1,24
1322,23580,2022,1,24
1323,23580,2022,1,24
1324,68132,2022,1,24
1325,05736,2022,1,24
1326,05736,2022,1,24
1327,05736,2022,1,24
1328,68001,2022,1,24
1329,68001,2022,1,24
1330,68001,2022,1,24
1331,68001,2022,7,24
1332,68001,2022,1,24
1333,68001,2022,1,24
1334,68001,2022,1,24
1335,54125,2022,2,24
1336,19533,2022,1,24
1337,19533,2022,2,24
1338,13549,2022,1,24
1339,05604,2022,1,24
1340,05604,2022,1,24
1341,05604,2022,1,24
1342,23660,2022,1,24
1343,23660,2022,1,24
1344,17867,2022,1,24
1345,17867,2022,1,24
1346,05790,2022,1,24
1347,05790,2022,1,24
1348,05790,2022,1,24
1349,05790,2022,1,24
1350,05790,2022,1,24
1351,05790,2022,1,24
1352,05790,2022,1,24
1353,05790,2022,1,24
1354,05790,2022,1,24
1355,05790,2022,1,24
1356,05790,2022,1,24
1357,05790,2022,1,24
1358,25320,2022,1,24
1359,25320,2022,2,24
1360,25320,2022,1,24
1361,25320,2022,1,24
1362,25320,2022,1,24
1363,25320,2022,1,24
1364,25320,2022,1,24
1365,94001,2022,1,24
1366,15820,2022,1,24
1367,15820,2022,1,24
1368,15820,2022,1,24
1369,47555,2022,1,24
1370,47555,2022,1,24
1371,13001,2022,1,24
1372,13001,2022,1,24
1373,13001,2022,1,24
1374,13001,2022,1,24
1375,47980,2022,1,24
1376,47980,2022,1,24
1377,47980,2022,1,24
1378,47980,2022,1,24
1379,47980,2022,1,24
1380,47980,2022,1,24
1381,47980,2022,1,24
1382,47980,2022,1,24
1383,47980,2022,1,24
1384,47980,2022,1,24
1385,47980,2022,1,24
1386,47980,2022,1,24
1387,47980,2022,1,24
1388,47980,2022,1,24
1389,05604,2022,1,24
1390,05604,2022,1,24
1391,05604,2022,1,24
1392,05604,2022,1,24
1393,27361,2022,1,24
1394,27361,2022,1,24
1395,27361,2022,2,24
1396,27361,2022,1,24
1397,27361,2022,1,24
1398,73055,2022,1,24
1399,73055,2022,1,24
1400,73055,2022,1,24
1401,86320,2022,1,24
1402,05690,2022,1,24
1403,05690,2022,1,24
1404,05604,2022,2,24
1405,05604,2022,1,24
1406,05604,2022,1,24
1407,05604,2022,1,24
1408,17867,2022,1,24
1409,05088,2022,1,24
1410,05088,2022,1,24
1411,05088,2022,1,24
1412,15572,2022,1,24
1413,25224,2022,1,24
1414,25224,2022,1,24
1415,25224,2022,1,24
1416,25224,2022,1,24
1417,25224,2022,1,24
1418,25224,2022,1,24
1419,25224,2022,1,24
1420,05736,2022,1,24
1421,05736,2022,1,24
1422,05736,2022,1,24
1423,05604,2022,1,24
1424,05604,2022,1,24
1425,05604,2022,1,24
1426,91001,2022,1,24
1427,91001,2022,1,24
1428,91001,2022,1,24
1429,47980,2022,1,24
1430,05604,2022,1,24
1431,13430,2022,1,24
1432,13430,2022,1,24
1433,05690,2022,1,24
1434,05690,2022,1,24
1435,44090,2022,1,24
1436,44090,2022,1,24
1437,44090,2022,1,24
1438,05887,2022,1,24
1439,05887,2022,1,24
1440,05887,2022,1,24
1441,05887,2022,1,24
1442,15368,2022,1,24
1443,15368,2022,1,24
1444,15368,2022,1,24
1445,50568,2022,1,24
1446,50568,2022,1,24
1447,50568,2022,1,24
1448,50568,2022,1,24
1449,50568,2022,1,24
1450,68001,2022,1,24
1451,68001,2022,1,24
1452,68001,2022,1,24
1453,68001,2022,2,24
1454,68001,2022,2,24
1455,68001,2022,2,24
1456,68001,2022,1,24
1457,68001,2022,1,24
1458,68684,2022,1,24
1459,68684,2022,1,24
1460,68684,2022,1,24
1461,68684,2022,1,24
1462,68684,2022,1,24
1463,68684,2022,1,24
1464,68684,2022,1,24
1465,68684,2022,1,24
1466,17867,2022,1,24
1467,08372,2022,1,24
1468,08372,2022,1,24
1469,08372,2022,1,24
1470,68385,2022,1,24
1471,08638,2022,1,24
1472,08638,2022,1,24
1473,05585,2022,1,24
1474,05585,2022,1,24
1475,05585,2022,1,24
1476,68001,2022,1,24
1477,86569,2022,2,24
1478,05021,2022,1,24
1479,05021,2022,1,24
1480,05021,2022,1,24
1481,52399,2022,1,24
1482,52399,2022,1,24
1483,68077,2022,1,24
1484,70221,2022,1,24
1485,23068,2022,1,24
1486,23068,2022,1,24
1487,23068,2022,1,24
1488,23068,2022,1,24
1489,52399,2022,1,24
1490,52399,2022,1,24
1491,68684,2022,1,24
1492,68684,2022,1,24
1493,23464,2022,1,24
1494,23464,2022,1,24
1495,23464,2022,1,24
1496,23464,2022,1,24
1497,23464,2022,1,24
1498,50226,2022,2,24
1499,50226,2022,1,24
1500,15600,2022,1,24
1501,15600,2022,1,24
1502,68686,2022,1,24
1503,68686,2022,1,24
1504,11001,2022,1,24
1505,68867,2022,2,24
1506,68867,2022,1,24
1507,68867,2022,1,24
1508,05847,2022,1,24
1509,47555,2022,1,24
1510,47555,2022,1,24
1511,15580,2022,1,24
1512,15580,2022,1,24
1513,68686,2022,1,24
1514,05079,2022,1,24
1515,05079,2022,1,24
1516,05079,2022,1,24
1517,44090,2022,1,24
1518,44090,2022,1,24
1519,44090,2022,1,24
1520,44090,2022,1,24
1521,44090,2022,1,24
1522,44090,2022,1,24
1523,17614,2022,1,24
1524,17614,2022,1,24
1525,17614,2022,1,24
1526,17614,2022,1,24
1527,17614,2022,1,24
1528,17614,2022,1,24
1529,17614,2022,1,24
1530,17614,2022,1,24
1531,17614,2022,1,24
1532,17614,2022,1,24
1533,17614,2022,1,24
1534,17614,2022,1,24
1535,17614,2022,1,24
1536,17614,2022,1,24
1537,17614,2022,1,24
1538,17614,2022,1,24
1539,17614,2022,1,24
1540,17614,2022,1,24
1541,17614,2022,1,24
1542,17614,2022,1,24
1543,17614,2022,2,24
1544,17614,2022,1,24
1545,17614,2022,1,24
1546,17614,2022,1,24
1547,68190,2022,1,24
1548,68190,2022,1,24
1549,68190,2022,1,24
1550,76001,2022,1,24
1551,68207,2022,1,24
1552,68207,2022,1,24
1553,68207,2022,1,24
1554,68207,2022,1,24
1555,47555,2022,1,24
1556,47555,2022,1,24
1557,05250,2022,1,24
1558,05250,2022,1,24
1559,05250,2022,1,24
1560,05250,2022,1,24
1561,05250,2022,1,24
1562,68264,2022,1,24
1563,68264,2022,1,24
1564,68264,2022,1,24
1565,68264,2022,1,24
1566,05390,2022,1,24
1567,05390,2022,1,24
1568,05390,2022,2,24
1569,05390,2022,1,24
1570,05390,2022,1,24
1571,05390,2022,1,24
1572,05390,2022,1,24
1573,05390,2022,1,24
1574,05390,2022,1,24
1575,70678,2022,1,24
1576,86568,2022,1,24
1577,68001,2022,1,24
1578,68001,2022,1,24
1579,68001,2022,1,24
1580,68001,2022,1,24
1581,68001,2022,1,24
1582,68001,2022,1,24
1583,68001,2022,1,24
1584,68001,2022,1,24
1585,68001,2022,1,24
1586,23580,2022,1,24
1587,23580,2022,1,24
1588,52036,2022,1,24
1589,52036,2022,1,24
1590,52036,2022,1,24
1591,54001,2022,1,24
1592,54001,2022,1,24
1593,19698,2022,1,24
1594,19698,2022,1,24
1595,19698,2022,1,24
1596,19698,2022,1,24
1597,19698,2022,1,24
1598,19698,2022,2,24
1599,19698,2022,1,24
1600,19698,2022,1,24
1601,19698,2022,1,24
1602,19698,2022,1,24
1603,19698,2022,1,24
1604,19698,2022,1,24
1605,19698,2022,1,24
1606,19698,2022,1,24
1607,19698,2022,1,24
1608,19698,2022,1,24
1609,19698,2022,1,24
1610,19698,2022,1,24
1611,19698,2022,1,24
1612,19698,2022,1,24
1613,19698,2022,1,24
1614,19698,2022,1,24
1615,19698,2022,1,24
1616,19698,2022,1,24
1617,19698,2022,1,24
1618,19698,2022,1,24
1619,19698,2022,1,24
1620,19698,2022,1,24
1621,19698,2022,1,24
1622,19698,2022,1,24
1623,19698,2022,1,24
1624,19698,2022,1,24
1625,19698,2022,1,24
1626,19698,2022,1,24
1627,86885,2022,1,24
1628,86885,2022,1,24
1629,86885,2022,1,24
1630,17042,2022,1,24
1631,17042,2022,1,24
1632,17042,2022,1,24
1633,17042,2022,1,24
1634,17042,2022,1,24
1635,17042,2022,1,24
1636,17042,2022,2,24
1637,17042,2022,1,24
1638,17042,2022,2,24
1639,17042,2022,1,24
1640,17042,2022,1,24
1641,17042,2022,1,24
1642,17042,2022,1,24
1643,15516,2022,1,24
1644,68001,2022,1,24
1645,68001,2022,1,24
1646,95001,2022,1,24
1647,95001,2022,1,24
1648,95001,2022,1,24
1649,05736,2022,1,24
1650,05736,2022,1,24
1651,73067,2022,1,24
1652,73067,2022,1,24
1653,73067,2022,1,24
1654,73067,2022,1,24
1655,73067,2022,1,24
1656,73067,2022,2,24
1657,68001,2022,1,24
1658,68684,2022,1,24
1659,68684,2022,2,24
1660,17867,2022,1,24
1661,17867,2022,1,24
1662,17867,2022,1,24
1663,76520,2022,1,24
1664,76520,2022,1,24
1665,76520,2022,1,24
1666,76520,2022,1,24
1667,76616,2022,1,24
1668,76616,2022,2,24
1669,73408,2022,1,24
1670,73408,2022,1,24
1671,73408,2022,1,24
1672,76147,2022,1,24
1673,76147,2022,1,24
1674,05154,2022,1,24
1675,05154,2022,1,24
1676,05154,2022,2,24
1677,05154,2022,1,24
1678,05154,2022,2,24
1679,05154,2022,1,24
1680,05154,2022,2,24
1681,05604,2022,2,24
1682,05604,2022,1,24
1683,05604,2022,1,24
1684,54001,2022,1,24
1685,54001,2022,2,24
1686,54001,2022,1,24
1687,54001,2022,1,24
1688,54001,2022,2,24
1689,54001,2022,1,24
1690,54001,2022,1,24
1691,54001,2022,1,24
1692,54001,2022,1,24
1693,54001,2022,2,24
1694,54001,2022,1,24
1695,54001,2022,1,24
1696,54001,2022,1,24
1697,54001,2022,2,24
1698,54001,2022,2,24
1699,54001,2022,2,24
1700,54001,2022,1,24
1701,05690,2022,1,24
1702,05690,2022,1,24
1703,05690,2022,1,24
1704,05690,2022,1,24
1705,05604,2022,1,24
1706,05604,2022,1,24
1707,05604,2022,1,24
1708,05604,2022,1,24
1709,08421,2022,1,24
1710,08421,2022,1,24
1711,08421,2022,1,24
1712,08421,2022,1,24
1713,08421,2022,1,24
1714,08421,2022,1,24
1715,05604,2021,2,24
1716,47001,2021,3,24
1717,73408,2021,2,24
1718,05895,2021,5,24
1719,70418,2021,7,24
1720,08001,2021,1,24
1721,05604,2021,6,24
1722,52352,2021,2,24
1723,76892,2021,1,24
1724,13670,2021,6,24
1725,23580,2021,4,24
1726,25843,2021,1,24
1727,68385,2021,2,24
1728,68385,2021,3,24
1729,05154,2021,3,24
1730,05154,2021,3,24
1731,70473,2021,3,24
1732,68190,2021,1,24
1733,05604,2021,5,24
1734,68001,2021,5,24
1735,05250,2021,8,24
1736,08141,2021,4,24
1737,95001,2021,1,24
1738,70823,2021,1,24
1739,05604,2021,3,24
1740,25224,2021,11,24
1741,68686,2021,2,24
1742,54239,2021,4,24
1743,70233,2021,1,24
1744,13670,2021,3,24
1745,05113,2021,3,24
1746,25740,2021,16,24
1747,86568,2021,4,24
1748,05604,2021,2,24
1749,52079,2021,5,24
1750,23189,2021,3,24
1751,54001,2021,7,24
1752,68780,2021,7,24
1753,05120,2021,9,24
1754,68867,2021,6,24
1755,76892,2021,9,24
1756,68266,2021,4,24
1757,70823,2021,1,24
1758,23580,2021,2,24
1759,23580,2021,4,24
1760,05001,2021,19,24
1761,05495,2021,14,24
1762,05736,2021,4,24
1763,17042,2021,2,24
1764,68132,2021,1,24
1765,68406,2021,2,24
1766,05113,2021,4,24
1767,05113,2021,2,24
1768,05120,2021,2,24
1769,05604,2021,4,24
1770,05736,2021,3,24
1771,76890,2021,1,24
1772,05113,2021,1,24
1773,68001,2021,4,24
1774,23466,2021,4,24
1775,52256,2021,2,24
1776,68132,2021,1,24
1777,13744,2021,1,24
1778,17442,2021,11,24
1779,13744,2021,4,24
1780,17442,2021,11,24
1781,17777,2021,2,24
1782,68081,2021,1,24
1783,05604,2021,7,24
1784,17777,2021,1,24
1785,05107,2021,2,24
1786,05887,2021,2,24
1787,17777,2021,13,24
1788,19698,2021,29,24
1789,17867,2021,2,24
1790,68001,2021,2,24
1791,05790,2021,5,24
1792,19809,2021,7,24
1793,05736,2021,3,24
1794,05604,2021,5,24
1795,54261,2021,14,24
1796,05113,2021,45,24
1797,20238,2021,2,24
1798,05649,2021,2,24
1799,05736,2021,6,24
1800,68001,2021,7,24
1801,05604,2021,6,24
1802,54553,2021,7,24
1803,66594,2021,5,24
1804,15480,2021,3,24
1805,23580,2021,5,24
1806,54660,2021,11,24
1807,76001,2021,2,24
1808,05113,2021,4,24
1809,54125,2021,2,24
1810,54174,2021,2,24
1811,70473,2021,3,24
1812,08638,2021,8,24
1813,52885,2021,3,24
1814,15580,2021,3,24
1815,18029,2021,1,24
1816,13683,2021,3,24
1817,15673,2021,9,24
1818,15516,2021,2,24
1819,18610,2021,4,24
1820,05736,2021,3,24
1821,05604,2021,4,24
1822,05790,2021,7,24
1823,68132,2021,2,24
1824,08141,2021,2,24
1825,05761,2021,6,24
1826,08296,2021,2,24
1827,20011,2021,3,24
1828,05736,2021,4,24
1829,52258,2021,4,24
1830,05604,2021,4,24
1831,76001,2021,1,24
1832,17867,2021,5,24
1833,41524,2021,2,24
1834,68001,2021,3,24
1835,05895,2021,7,24
1836,15757,2021,10,24
1837,68132,2021,3,24
1838,47692,2021,1,24
1839,68655,2021,2,24
1840,68686,2021,2,24
1841,05031,2021,5,24
1842,20001,2021,3,24
1843,15820,2021,3,24
1844,05660,2021,4,24
1845,52240,2021,3,24
1846,86749,2021,2,24
1847,68385,2021,1,24
1848,05890,2021,2,24
1849,17495,2021,7,24
1850,05674,2021,4,24
1851,20614,2021,6,24
1852,18001,2021,1,24
1853,70473,2021,3,24
1854,68132,2021,1,24
1855,15757,2021,6,24
1856,27160,2021,3,24
1857,17662,2021,6,24
1858,17867,2021,3,24
1859,23580,2021,5,24
1860,86885,2021,4,24
1861,05030,2021,3,24
1862,05234,2021,15,24
1863,05145,2021,2,24
1864,08421,2021,3,24
1865,23182,2021,1,24
1866,05113,2021,5,24
1867,94001,2021,1,24
1868,05113,2021,7,24
1869,25224,2021,10,24
1870,05120,2021,10,24
1871,05113,2021,5,24
1872,25754,2021,8,24
1873,05120,2021,2,24
1874,05107,2021,5,24
1875,05107,2021,3,24
1876,54874,2021,5,24
1877,05736,2021,14,24
1878,05113,2021,3,24
1879,86885,2021,1,24
1880,86885,2021,3,24
1881,94001,2021,1,24
1882,19698,2021,4,24
1883,05120,2021,6,24
1884,68406,2021,3,24
1885,52354,2021,3,24
1886,17486,2021,2,24
1887,05604,2021,9,24
1888,05038,2021,5,24
1889,66594,2021,1,24
1890,05113,2021,2,24
1891,05604,2021,5,24
1892,54239,2021,3,24
1893,68266,2021,4,24
1894,68132,2021,5,24
1895,50711,2021,3,24
1896,05001,2021,6,24
1897,23417,2021,3,24
1898,05120,2021,4,24
1899,05001,2021,1,24
1900,13670,2021,3,24
1901,05736,2021,2,24
1902,05604,2021,7,24
1903,05045,2021,4,24
1904,68684,2021,2,24
1905,05670,2021,3,24
1906,70523,2021,1,24
1907,05736,2021,4,24
1908,54174,2021,5,24
1909,23168,2021,3,24
1910,68001,2021,4,24
1911,05021,2021,2,24
1912,25873,2021,2,24
1913,50400,2021,3,24
1914,68266,2021,3,24
1915,05113,2021,1,24
1916,17867,2021,5,24
1917,17486,2021,4,24
1918,05030,2021,4,24
1919,68385,2021,3,24
1920,15820,2021,4,24
1921,05113,2021,5,24
1922,73443,2021,1,24
1923,05604,2021,4,24
1924,05604,2021,2,24
1925,27600,2021,4,24
1926,27600,2021,1,24
1927,05113,2021,7,24
1928,23079,2021,1,24
1929,05604,2021,1,24
1930,17042,2021,8,24
1931,05604,2021,4,24
1932,05234,2021,6,24
1933,18205,2021,3,24
1934,05234,2021,2,24
1935,18029,2021,3,24
1936,76275,2021,1,24
1937,05120,2021,9,24
1938,68684,2021,2,24
1939,05736,2021,5,24
1940,68468,2021,2,24
1941,25754,2021,6,24
1942,76109,2021,4,24
1943,76001,2021,9,24
1944,20001,2021,1,24
1945,52693,2021,1,24
1946,68266,2021,3,24
1947,23678,2021,4,24
1948,52378,2021,2,24
1949,25326,2021,5,24
1950,86885,2021,1,24
1951,27160,2021,2,24
1952,52435,2021,1,24
1953,23580,2021,5,24
1954,88001,2021,2,24
1955,27160,2021,2,24
1956,23580,2021,10,24
1957,05604,2021,6,24
1958,05308,2021,5,24
1959,15820,2021,2,24
1960,05736,2021,2,24
1961,47001,2021,3,24
1962,17867,2021,3,24
1963,08372,2021,2,24
1964,27810,2021,2,24
1965,19392,2021,8,24
1966,19698,2021,4,24
1967,05154,2021,3,24
1968,54174,2021,10,24
1969,05120,2021,8,24
1970,13655,2021,18,24
1971,86569,2021,2,24
1972,23068,2021,7,24
1973,18247,2021,3,24
1974,25407,2021,6,24
1975,76130,2021,4,24
1976,19110,2021,10,24
1977,15368,2021,13,24
1978,41668,2021,1,24
1979,76001,2021,3,24
1980,54125,2021,4,24
1981,05736,2021,2,24
1982,05425,2021,3,24
1983,13490,2021,2,24
1984,68001,2021,4,24
1985,05591,2021,2,24
1986,05120,2021,4,24
1987,23580,2021,1,24
1988,15516,2021,2,24
1989,76520,2021,1,24
1990,44090,2021,3,24
1991,05674,2021,4,24
1992,70508,2021,2,24
1993,76248,2021,1,24
1994,68001,2021,4,24
1995,05604,2021,3,24
1996,05310,2021,2,24
1997,05736,2021,3,24
1998,17380,2021,3,24
1999,68001,2021,1,24
2000,25488,2021,3,24
2001,05120,2021,3,24
2002,54660,2021,9,24
2003,05736,2021,2,24
2004,17614,2021,5,24
2005,18205,2021,2,24
2006,18610,2021,2,24
2007,05756,2021,5,24
2008,15822,2021,1,24
2009,68266,2021,3,24
2010,73678,2021,3,24
2011,05790,2021,11,24
2012,25320,2021,5,24
2013,20621,2021,1,24
2014,25873,2021,5,24
2015,52240,2021,5,24
2016,52687,2021,3,24
2017,47980,2021,1,24
2018,68001,2021,5,24
2019,05030,2021,2,24
2020,05030,2021,2,24
2021,66400,2021,3,24
2022,13430,2021,2,24
2023,05674,2021,2,24
2024,17486,2021,7,24
2025,05120,2021,13,24
2026,11001,2021,1,24
2027,13062,2021,4,24
2028,17486,2021,2,24
2029,17272,2021,6,24
2030,68686,2021,2,24
2031,27160,2021,2,24
2032,05021,2021,2,24
2033,05579,2021,5,24
2034,27050,2021,2,24
2035,05206,2021,2,24
2036,13006,2021,2,24
2037,68406,2021,7,24
2038,76834,2021,1,24
2039,13006,2021,2,24
2040,20710,2021,6,24
2041,68001,2021,3,24
2042,05113,2021,18,24
2043,05861,2021,2,24
2044,54261,2021,12,24
2045,66440,2021,3,24
2046,76001,2021,5,24
2047,08421,2021,13,24
2048,05120,2021,5,24
2049,76001,2021,5,24
2050,47001,2021,4,24
2051,76147,2021,6,24
2052,13006,2021,2,24
2053,73055,2021,2,24
2054,05736,2021,5,24
2055,05031,2021,3,24
2056,05059,2021,5,24
2057,05113,2021,36,24
2058,20011,2021,6,24
2059,54001,2021,1,24
2060,54553,2021,18,24
2061,05495,2021,17,24
2062,19698,2021,4,24
2063,05250,2021,17,24
2064,05670,2021,4,24
2065,05670,2021,10,24
2066,68689,2021,2,24
2067,05495,2021,17,24
2068,19698,2021,4,24
2069,17614,2021,6,24
2070,20001,2021,8,24
2071,68001,2021,2,24
2072,73347,2021,1,24
2073,08372,2021,2,24
2074,44090,2021,6,24
2075,73347,2021,1,24
2076,27810,2021,2,24
2077,05308,2021,8,24
2078,05120,2021,5,24
2079,17495,2021,1,24
2080,54001,2021,2,24
2081,68468,2021,5,24
2082,54001,2021,2,24
2083,27600,2021,2,24
2084,41524,2021,2,24
2085,76275,2021,1,24
2086,05079,2021,3,24
2087,17001,2021,1,24
2088,19698,2021,5,24
2089,05154,2021,7,24
2090,54660,2021,6,24
2091,17486,2021,18,24
2092,68406,2021,2,24
2093,05031,2021,4,24
2094,17486,2021,5,24
2095,05237,2021,4,24
2096,05031,2021,4,24
2097,05031,2021,4,24
2098,54261,2021,17,24
2099,68190,2021,5,24
2100,05079,2021,1,24
2101,13670,2021,1,24
2102,13670,2021,1,24
2103,13244,2021,5,24
2104,05113,2021,9,24
2105,70233,2021,5,24
2106,68147,2021,3,24
2107,70523,2021,4,24
2108,05308,2021,3,24
2109,73067,2021,3,24
2110,73067,2021,3,24
2111,05604,2021,3,24
2112,73686,2021,15,24
2113,68001,2021,5,24
2114,05604,2021,1,24
2115,68001,2021,2,24
2116,23682,2021,3,24
2117,68001,2021,6,24
2118,05790,2020,15,24
2119,05887,2020,1,24
2120,73168,2020,1,24
2121,05674,2020,3,24
2122,41132,2020,2,24
2123,73067,2020,1,24
2124,05579,2020,3,24
2125,05113,2020,21,24
2126,05604,2020,5,24
2127,05113,2020,10,24
2128,76275,2020,1,24
2129,76306,2020,4,24
2130,05120,2020,7,24
2131,76275,2020,1,24
2132,05113,2020,5,24
2133,68132,2020,3,24
2134,68001,2020,3,24
2135,05604,2020,5,24
2136,25200,2020,12,24
2137,05113,2020,9,24
2138,17495,2020,4,24
2139,05585,2020,2,24
2140,25875,2020,2,24
2141,13688,2020,1,24
2142,13688,2020,4,24
2143,13744,2020,2,24
2144,76001,2020,4,24
2145,17867,2020,6,24
2146,54099,2020,4,24
2147,41001,2020,2,24
2148,41001,2020,1,24
2149,08296,2020,3,24
2150,15097,2020,11,24
2151,05234,2020,7,24
2152,05113,2020,2,24
2153,05847,2020,1,24
2154,17662,2020,4,24
2155,05690,2020,2,24
2156,68132,2020,4,24
2157,54001,2020,2,24
2158,05604,2020,2,24
2159,68307,2020,1,24
2160,19256,2020,1,24
2161,05120,2020,4,24
2162,05197,2020,2,24
2163,05318,2020,2,24
2164,54553,2020,1,24
2165,68001,2020,4,24
2166,54001,2020,8,24
2167,05004,2020,1,24
2168,15516,2020,3,24
2169,05113,2020,5,24
2170,05579,2020,3,24
2171,54125,2020,7,24
2172,05604,2020,4,24
2173,41396,2020,2,24
2174,08638,2020,8,24
2175,68132,2020,2,24
2176,05842,2020,1,24
2177,94001,2020,1,24
2178,52001,2020,9,24
2179,85001,2020,3,24
2180,44090,2020,9,24
2181,76001,2020,3,24
2182,85250,2020,5,24
2183,86885,2020,2,24
2184,68385,2020,3,24
2185,13657,2020,1,24
2186,05250,2020,5,24
2187,05895,2020,5,24
2188,13838,2020,4,24
2189,54553,2020,5,24
2190,05120,2020,4,24
2191,05079,2020,5,24
2192,52699,2020,6,24
2193,52699,2020,4,24
2194,76113,2020,5,24
2195,05120,2020,4,24
2196,05790,2020,3,24
2197,68615,2020,3,24
2198,05495,2020,8,24
2199,05670,2020,9,24
2200,54261,2020,8,24
2201,05120,2020,9,24
2202,17042,2020,7,24
2203,20001,2020,1,24
2204,76275,2020,1,24
2205,05250,2020,4,24
2206,05250,2020,4,24
2207,27810,2020,5,24
2208,05736,2020,10,24
2209,66594,2020,3,24
2210,05604,2020,3,24
2211,05670,2020,23,24
2212,68001,2020,12,24
2213,19698,2020,7,24
2214,05604,2020,2,24
2215,05120,2020,2,24
2216,19100,2020,5,24
2217,19532,2020,5,24
2218,52051,2020,1,24
2219,15673,2020,11,24
