id,indicator,dane_code,value,label,year,source_id
3225,COMPONENTE DE RESULTADOS,76250,68.5901,,2016,125
3226,COMPONENTE DE RESULTADOS,76275,74.1939,,2016,125
3227,COMPONENTE DE RESULTADOS,76306,72.9342,,2016,125
3228,COMPONENTE DE RESULTADOS,76318,68.4773,,2016,125
3229,COMPONENTE DE RESULTADOS,76364,71.0559,,2016,125
3230,COMPONENTE DE RESULTADOS,76377,67.1682,,2016,125
3231,COMPONENTE DE RESULTADOS,76400,68.9124,,2016,125
3232,COMPONENTE DE RESULTADOS,76403,72.9318,,2016,125
3233,COMPONENTE DE RESULTADOS,76497,67.1391,,2016,125
3234,COMPONENTE DE RESULTADOS,76520,75.8069,,2016,125
3235,COMPONENTE DE RESULTADOS,76563,70.2001,,2016,125
3236,COMPONENTE DE RESULTADOS,76606,74.9939,,2016,125
3237,COMPONENTE DE RESULTADOS,76616,73.0957,,2016,125
3238,COMPONENTE DE RESULTADOS,76622,76.5051,,2016,125
3239,COMPONENTE DE RESULTADOS,76670,66.7031,,2016,125
3240,COMPONENTE DE RESULTADOS,76736,66.8083,,2016,125
3241,COMPONENTE DE RESULTADOS,76823,66.5016,,2016,125
3242,COMPONENTE DE RESULTADOS,76828,68.1358,,2016,125
3243,COMPONENTE DE RESULTADOS,76834,73.8804,,2016,125
3244,COMPONENTE DE RESULTADOS,76845,68.5408,,2016,125
3245,COMPONENTE DE RESULTADOS,76863,71.1754,,2016,125
3246,COMPONENTE DE RESULTADOS,76869,68.4945,,2016,125
3247,COMPONENTE DE RESULTADOS,76890,69.9552,,2016,125
3248,COMPONENTE DE RESULTADOS,76892,69.4383,,2016,125
3249,COMPONENTE DE RESULTADOS,76895,73.0287,,2016,125
3250,COMPONENTE DE RESULTADOS,81001,61.9897,,2016,125
3251,COMPONENTE DE RESULTADOS,81065,67.1495,,2016,125
3252,COMPONENTE DE RESULTADOS,81220,60.9201,,2016,125
3253,COMPONENTE DE RESULTADOS,81300,68.0473,,2016,125
3254,COMPONENTE DE RESULTADOS,81591,61.6671,,2016,125
3255,COMPONENTE DE RESULTADOS,81736,70.0494,,2016,125
3256,COMPONENTE DE RESULTADOS,81794,63.8738,,2016,125
3257,COMPONENTE DE RESULTADOS,85001,70.8291,,2016,125
3258,COMPONENTE DE RESULTADOS,85010,63.0331,,2016,125
3259,COMPONENTE DE RESULTADOS,85015,59.1995,,2016,125
3260,COMPONENTE DE RESULTADOS,85125,58.0519,,2016,125
3261,COMPONENTE DE RESULTADOS,85136,59.4577,,2016,125
3262,COMPONENTE DE RESULTADOS,85139,69.4547,,2016,125
3263,COMPONENTE DE RESULTADOS,85162,70.0325,,2016,125
3264,COMPONENTE DE RESULTADOS,85225,62.2613,,2016,125
3265,COMPONENTE DE RESULTADOS,85230,61.2656,,2016,125
3266,COMPONENTE DE RESULTADOS,85250,62.3243,,2016,125
3267,COMPONENTE DE RESULTADOS,85263,66.4606,,2016,125
3268,COMPONENTE DE RESULTADOS,85279,51.7438,,2016,125
3269,COMPONENTE DE RESULTADOS,85300,70.0292,,2016,125
3270,COMPONENTE DE RESULTADOS,85315,64.398,,2016,125
3271,COMPONENTE DE RESULTADOS,85325,58.8206,,2016,125
3272,COMPONENTE DE RESULTADOS,85400,55.9316,,2016,125
3273,COMPONENTE DE RESULTADOS,85410,64.9561,,2016,125
3274,COMPONENTE DE RESULTADOS,85430,61.127,,2016,125
3275,COMPONENTE DE RESULTADOS,85440,73.7072,,2016,125
3276,COMPONENTE DE RESULTADOS,86001,63.7053,,2016,125
3277,COMPONENTE DE RESULTADOS,86219,69.4697,,2016,125
3278,COMPONENTE DE RESULTADOS,86320,58.3388,,2016,125
3279,COMPONENTE DE RESULTADOS,86568,63.9328,,2016,125
3280,COMPONENTE DE RESULTADOS,86569,58.0871,,2016,125
3281,COMPONENTE DE RESULTADOS,86571,57.5331,,2016,125
3282,COMPONENTE DE RESULTADOS,86573,70.497,,2016,125
3283,COMPONENTE DE RESULTADOS,86749,77.024,,2016,125
3284,COMPONENTE DE RESULTADOS,86755,65.7795,,2016,125
3285,COMPONENTE DE RESULTADOS,86757,50.1893,,2016,125
3286,COMPONENTE DE RESULTADOS,86760,65.4349,,2016,125
3287,COMPONENTE DE RESULTADOS,86865,55.3981,,2016,125
3288,COMPONENTE DE RESULTADOS,86885,58.9907,,2016,125
3289,COMPONENTE DE RESULTADOS,88564,59.2007,,2016,125
3290,COMPONENTE DE RESULTADOS,91001,59.2105,,2016,125
3291,COMPONENTE DE RESULTADOS,91540,63.924,,2016,125
3292,COMPONENTE DE RESULTADOS,94001,68.8144,,2016,125
3293,COMPONENTE DE RESULTADOS,95001,62.7343,,2016,125
3294,COMPONENTE DE RESULTADOS,95015,56.0298,,2016,125
3295,COMPONENTE DE RESULTADOS,95025,53.1739,,2016,125
3296,COMPONENTE DE RESULTADOS,95200,58.2015,,2016,125
3297,COMPONENTE DE RESULTADOS,97001,59.5107,,2016,125
3298,COMPONENTE DE RESULTADOS,97161,56.7444,,2016,125
3299,COMPONENTE DE RESULTADOS,97666,61.0756,,2016,125
3300,COMPONENTE DE RESULTADOS,99001,59.2982,,2016,125
3301,COMPONENTE DE RESULTADOS,99524,54.3255,,2016,125
3302,COMPONENTE DE RESULTADOS,99624,55.0864,,2016,125
3303,COMPONENTE DE RESULTADOS,99773,53.2447,,2016,125
3304,MDM,05001,80.7775,,2016,125
3305,MDM,05002,49.4809,,2016,125
3306,MDM,05004,44.94,,2016,125
3307,MDM,05021,54.94,,2016,125
3308,MDM,05030,51.8763,,2016,125
3309,MDM,05031,61.1718,,2016,125
3310,MDM,05034,56.3107,,2016,125
3311,MDM,05036,50.4831,,2016,125
3312,MDM,05038,61.3695,,2016,125
3313,MDM,05040,51.0303,,2016,125
3314,MDM,05042,55.2705,,2016,125
3315,MDM,05044,44.6633,,2016,125
3316,MDM,05045,54.3225,,2016,125
3317,MDM,05051,47.6855,,2016,125
3318,MDM,05055,48.1271,,2016,125
3319,MDM,05059,41.5988,,2016,125
3320,MDM,05079,61.8877,,2016,125
3321,MDM,05086,55.2378,,2016,125
3322,MDM,05088,69.9631,,2016,125
3323,MDM,05091,48.9069,,2016,125
3324,MDM,05093,45.2545,,2016,125
3325,MDM,05101,53.8144,,2016,125
3326,MDM,05107,53.5085,,2016,125
3327,MDM,05113,36.0943,,2016,125
3328,MDM,05120,44.1696,,2016,125
3329,MDM,05125,48.2399,,2016,125
3330,MDM,05129,59.3924,,2016,125
3331,MDM,05134,44.597,,2016,125
3332,MDM,05138,50.702,,2016,125
3333,MDM,05142,51.5807,,2016,125
3334,MDM,05145,57.0615,,2016,125
3335,MDM,05147,50.3861,,2016,125
3336,MDM,05148,56.102,,2016,125
3337,MDM,05150,59.8081,,2016,125
3338,MDM,05154,54.5483,,2016,125
3339,MDM,05172,56.8378,,2016,125
3340,MDM,05190,52.2092,,2016,125
3341,MDM,05197,57.0557,,2016,125
3342,MDM,05206,43.4999,,2016,125
3343,MDM,05209,60.5258,,2016,125
3344,MDM,05212,70.7508,,2016,125
3345,MDM,05234,43.7021,,2016,125
3346,MDM,05237,51.4408,,2016,125
3347,MDM,05240,46.1461,,2016,125
3348,MDM,05250,50.4647,,2016,125
3349,MDM,05264,61.7951,,2016,125
3350,MDM,05266,82.4737,,2016,125
3351,MDM,05282,44.6828,,2016,125
3352,MDM,05284,56.6972,,2016,125
3353,MDM,05306,49.1504,,2016,125
3354,MDM,05308,59.0696,,2016,125
3355,MDM,05310,45.5776,,2016,125
3356,MDM,05313,51.6305,,2016,125
3357,MDM,05315,50.4317,,2016,125
3358,MDM,05318,68.5605,,2016,125
3359,MDM,05321,60.6541,,2016,125
3360,MDM,05347,55.4235,,2016,125
3361,MDM,05353,42.1688,,2016,125
3362,MDM,05360,74.906,,2016,125
3363,MDM,05361,47.7008,,2016,125
3364,MDM,05364,50.5976,,2016,125
3370,MDM,05411,44.1188,,2016,125
3371,MDM,05425,56.83,,2016,125
3372,MDM,05440,69.7225,,2016,125
3373,MDM,05467,54.879,,2016,125
3374,MDM,05475,34.6571,,2016,125
3375,MDM,05480,45.6961,,2016,125
3376,MDM,05483,53.0717,,2016,125
3377,MDM,05490,52.7465,,2016,125
3378,MDM,05495,49.6888,,2016,125
3379,MDM,05501,54.3599,,2016,125
3380,MDM,05541,52.0186,,2016,125
3381,MDM,05543,48.0198,,2016,125
3382,MDM,05576,53.0795,,2016,125
3383,MDM,05579,44.8965,,2016,125
3384,MDM,05585,56.1712,,2016,125
3385,MDM,05591,55.3813,,2016,125
3386,MDM,05604,45.4625,,2016,125
3387,MDM,05607,71.5997,,2016,125
3388,MDM,05615,83.2393,,2016,125
3389,MDM,05628,49.307,,2016,125
3390,MDM,05631,69.4973,,2016,125
3391,MDM,05642,55.7499,,2016,125
3392,MDM,05647,42.8488,,2016,125
3393,MDM,05649,47.8337,,2016,125
3394,MDM,05652,53.4839,,2016,125
3395,MDM,05656,59.3509,,2016,125
3396,MDM,05658,46.0788,,2016,125
3397,MDM,05659,43.0963,,2016,125
3398,MDM,05660,45.9359,,2016,125
3399,MDM,05664,55.856,,2016,125
3400,MDM,05665,46.0674,,2016,125
3401,MDM,05667,55.396,,2016,125
3402,MDM,05670,46.8668,,2016,125
3403,MDM,05674,51.0693,,2016,125
3404,MDM,05679,49.7711,,2016,125
3405,MDM,05686,60.8132,,2016,125
3406,MDM,05690,49.1182,,2016,125
3407,MDM,05697,65.9119,,2016,125
3408,MDM,05736,48.651,,2016,125
3409,MDM,05756,56.9771,,2016,125
3410,MDM,05761,46.4382,,2016,125
3411,MDM,05789,48.3392,,2016,125
3412,MDM,05790,42.8483,,2016,125
3413,MDM,05792,59.207,,2016,125
3414,MDM,05809,46.1214,,2016,125
3415,MDM,05819,56.1134,,2016,125
3416,MDM,05837,58.7834,,2016,125
3417,MDM,05842,50.2037,,2016,125
3418,MDM,05847,45.8928,,2016,125
3419,MDM,05854,47.3609,,2016,125
3420,MDM,05856,54.6873,,2016,125
3421,MDM,05858,56.0713,,2016,125
3422,MDM,05861,50.8544,,2016,125
3423,MDM,05873,47.0705,,2016,125
3424,MDM,05885,41.7192,,2016,125
3425,MDM,05887,57.32,,2016,125
3426,MDM,05890,48.8888,,2016,125
3427,MDM,05893,54.7117,,2016,125
3428,MDM,05895,35.8561,,2016,125
3429,MDM,08001,76.168,,2016,125
3430,MDM,08078,48.6062,,2016,125
3431,MDM,08137,32.2345,,2016,125
3432,MDM,08141,33.3363,,2016,125
3433,MDM,08296,58.2943,,2016,125
3434,MDM,08372,47.574,,2016,125
3435,MDM,08421,40.7286,,2016,125
3436,MDM,08433,55.2358,,2016,125
3437,MDM,08436,35.9101,,2016,125
3438,MDM,08520,43.2073,,2016,125
3439,MDM,08549,24.7476,,2016,125
3440,MDM,08558,32.725,,2016,125
3441,MDM,08560,33.2843,,2016,125
3442,MDM,08573,62.9875,,2016,125
3443,MDM,08606,42.411,,2016,125
3444,MDM,08634,40.846,,2016,125
3445,MDM,08638,38.9726,,2016,125
3446,MDM,08675,26.1879,,2016,125
3447,MDM,08685,40.8335,,2016,125
3448,MDM,08758,53.3087,,2016,125
3449,MDM,08770,41.3106,,2016,125
3450,MDM,08832,54.3872,,2016,125
3451,MDM,08849,41.3381,,2016,125
3452,MDM,11001,77.5575,,2016,125
3453,MDM,13001,64.7682,,2016,125
3454,MDM,13006,34.0381,,2016,125
3455,MDM,13030,36.4135,,2016,125
3456,MDM,13042,40.4958,,2016,125
3457,MDM,13052,45.2916,,2016,125
3458,MDM,13062,28.2833,,2016,125
3459,MDM,13074,31.4081,,2016,125
3460,MDM,13140,34.8626,,2016,125
3461,MDM,13160,45.765,,2016,125
3462,MDM,13188,39.1509,,2016,125
3463,MDM,13212,32.2757,,2016,125
3464,MDM,13222,31.7568,,2016,125
3465,MDM,13244,41.6509,,2016,125
3466,MDM,13248,31.3892,,2016,125
3467,MDM,13268,37.5642,,2016,125
3468,MDM,13300,40.0655,,2016,125
3469,MDM,13430,39.4785,,2016,125
3470,MDM,13433,38.6712,,2016,125
3471,MDM,13440,38.0262,,2016,125
3472,MDM,13442,35.2359,,2016,125
3473,MDM,13458,35.2958,,2016,125
3474,MDM,13468,46.1684,,2016,125
3475,MDM,13473,44.3398,,2016,125
3476,MDM,13490,34.5246,,2016,125
3477,MDM,13549,32.7124,,2016,125
3478,MDM,13580,45.0759,,2016,125
3479,MDM,13600,38.709,,2016,125
3480,MDM,13620,36.1722,,2016,125
3481,MDM,13647,38.1791,,2016,125
3482,MDM,13650,37.3854,,2016,125
3483,MDM,13654,34.338,,2016,125
3484,MDM,13655,34.4366,,2016,125
3485,MDM,13657,42.4684,,2016,125
3486,MDM,13667,34.0926,,2016,125
3487,MDM,13670,33.9751,,2016,125
3488,MDM,13673,36.7214,,2016,125
3489,MDM,13683,41.5134,,2016,125
3490,MDM,13688,47.438,,2016,125
3491,MDM,13744,37.0104,,2016,125
3492,MDM,13760,32.3587,,2016,125
3493,MDM,13780,44.412,,2016,125
3494,MDM,13810,36.2009,,2016,125
3495,MDM,13836,43.2551,,2016,125
3496,MDM,13838,48.4618,,2016,125
3497,MDM,13873,36.6717,,2016,125
3498,MDM,13894,45.0285,,2016,125
3499,MDM,15001,61.2527,,2016,125
3500,MDM,15022,46.4684,,2016,125
3501,MDM,15047,49.8446,,2016,125
3502,MDM,15051,56.8066,,2016,125
3503,MDM,15087,46.4846,,2016,125
3504,MDM,15090,53.0535,,2016,125
3505,MDM,15092,47.6642,,2016,125
3506,MDM,15097,49.37,,2016,125
3507,MDM,15104,53.6035,,2016,125
3508,MDM,15106,48.9507,,2016,125
3509,MDM,15109,52.0226,,2016,125
3510,MDM,15114,43.2607,,2016,125
3511,MDM,15131,41.3617,,2016,125
3512,MDM,15135,52.7472,,2016,125
3513,MDM,15162,47.8172,,2016,125
3514,MDM,15172,53.5177,,2016,125
3515,MDM,15176,55.5015,,2016,125
3516,MDM,15180,38.6166,,2016,125
3517,MDM,15183,41.366,,2016,125
3518,MDM,15185,44.9477,,2016,125
3519,MDM,15187,45.5451,,2016,125
3520,MDM,15189,50.529,,2016,125
3521,MDM,15204,56.3984,,2016,125
3522,MDM,15212,38.8691,,2016,125
3523,MDM,15215,54.3074,,2016,125
3524,MDM,15218,39.5341,,2016,125
3525,MDM,15223,51.6637,,2016,125
3526,MDM,15224,50.2329,,2016,125
3527,MDM,15226,50.5791,,2016,125
3528,MDM,15232,40.7218,,2016,125
3529,MDM,15236,51.1507,,2016,125
3530,MDM,15238,60.3587,,2016,125
3531,MDM,15244,48.3545,,2016,125
3532,MDM,15248,47.0623,,2016,125
3533,MDM,15272,52.8718,,2016,125
3534,MDM,15276,46.2962,,2016,125
3535,MDM,15293,58.3549,,2016,125
3536,MDM,15296,41.4106,,2016,125
3537,MDM,15299,60.2321,,2016,125
3538,MDM,15317,43.2372,,2016,125
3539,MDM,15322,44.95,,2016,125
3540,MDM,15325,39.8937,,2016,125
3541,MDM,15332,45.8731,,2016,125
3542,MDM,15362,54.0092,,2016,125
3543,MDM,15367,51.1192,,2016,125
3544,MDM,15368,48.703,,2016,125
3545,MDM,15377,50.4035,,2016,125
3546,MDM,15380,47.0669,,2016,125
3547,MDM,15401,36.5445,,2016,125
3548,MDM,15403,48.4412,,2016,125
3549,MDM,15407,53.0282,,2016,125
3550,MDM,15425,55.1795,,2016,125
3551,MDM,15442,47.702,,2016,125
3552,MDM,15455,47.7174,,2016,125
3553,MDM,15464,44.7046,,2016,125
3554,MDM,15466,46.3564,,2016,125
3555,MDM,15469,57.814,,2016,125
3556,MDM,15476,45.0565,,2016,125
3557,MDM,15480,51.5796,,2016,125
3558,MDM,15491,63.299,,2016,125
3559,MDM,15494,56.6194,,2016,125
3560,MDM,15500,33.7805,,2016,125
3561,MDM,15507,48.0339,,2016,125
3562,MDM,15511,39.5322,,2016,125
3563,MDM,15514,52.1766,,2016,125
3564,MDM,15516,66.7505,,2016,125
3565,MDM,15518,49.6455,,2016,125
3566,MDM,15522,44.4867,,2016,125
3567,MDM,15531,50.5518,,2016,125
3568,MDM,15533,37.8474,,2016,125
3569,MDM,15537,48.951,,2016,125
3570,MDM,15542,40.5512,,2016,125
3571,MDM,15550,36.8039,,2016,125
3572,MDM,15572,65.366,,2016,125
3573,MDM,15580,41.1314,,2016,125
3574,MDM,15599,48.1566,,2016,125
3575,MDM,15600,57.26,,2016,125
3576,MDM,15621,38.2881,,2016,125
3577,MDM,15632,50.8835,,2016,125
3578,MDM,15638,44.5762,,2016,125
3579,MDM,15646,58.6362,,2016,125
3580,MDM,15660,38.5458,,2016,125
3581,MDM,15664,42.8147,,2016,125
3582,MDM,15667,63.3655,,2016,125
3583,MDM,15673,41.646,,2016,125
3584,MDM,15676,57.3737,,2016,125
3585,MDM,15681,49.9108,,2016,125
3586,MDM,15686,43.0491,,2016,125
3587,MDM,15690,56.4152,,2016,125
3588,MDM,15693,45.4708,,2016,125
3589,MDM,15696,48.5489,,2016,125
3590,MDM,15720,36.4709,,2016,125
3591,MDM,15723,42.4174,,2016,125
3592,MDM,15740,45.8053,,2016,125
3593,MDM,15753,54.2912,,2016,125
3594,MDM,15755,47.9278,,2016,125
3595,MDM,15757,55.7952,,2016,125
3596,MDM,15759,60.0343,,2016,125
3597,MDM,15761,40.207,,2016,125
3598,MDM,15762,50.1446,,2016,125
3599,MDM,15763,59.3031,,2016,125
3600,MDM,15764,49.4857,,2016,125
3601,MDM,15774,42.9587,,2016,125
3602,MDM,15776,51.6849,,2016,125
3603,MDM,15778,48.5633,,2016,125
3604,MDM,15790,51.8495,,2016,125
3605,MDM,15798,46.7858,,2016,125
3606,MDM,15804,52.8365,,2016,125
3607,MDM,15806,61.6353,,2016,125
3608,MDM,15808,53.384,,2016,125
3609,MDM,15810,45.9812,,2016,125
3610,MDM,15814,54.9559,,2016,125
3611,MDM,15816,47.7406,,2016,125
3612,MDM,15820,52.0222,,2016,125
3613,MDM,15822,53.194,,2016,125
3614,MDM,15832,45.4418,,2016,125
3615,MDM,15835,49.1127,,2016,125
3616,MDM,15837,56.8529,,2016,125
3617,MDM,15839,45.4451,,2016,125
3618,MDM,15842,52.2412,,2016,125
3619,MDM,15861,53.9591,,2016,125
3620,MDM,15879,49.6788,,2016,125
3621,MDM,15897,60.2297,,2016,125
3622,MDM,17001,67.4439,,2016,125
3623,MDM,17013,45.3298,,2016,125
3624,MDM,17042,59.1594,,2016,125
3625,MDM,17050,47.0099,,2016,125
3626,MDM,17088,51.688,,2016,125
3627,MDM,17174,54.7922,,2016,125
3628,MDM,17272,50.7331,,2016,125
3629,MDM,17380,52.6122,,2016,125
3630,MDM,17388,53.3899,,2016,125
3631,MDM,17433,35.7045,,2016,125
3632,MDM,17442,45.2106,,2016,125
3633,MDM,17444,52.0437,,2016,125
3634,MDM,17446,49.5409,,2016,125
3635,MDM,17486,50.1292,,2016,125
3636,MDM,17495,57.0135,,2016,125
3637,MDM,17513,53.2922,,2016,125
3638,MDM,17524,46.3782,,2016,125
3639,MDM,17541,42.4306,,2016,125
3640,MDM,17614,46.4196,,2016,125
3641,MDM,17616,48.945,,2016,125
3642,MDM,17653,58.0512,,2016,125
3643,MDM,17662,48.6259,,2016,125
3644,MDM,17665,45.8447,,2016,125
3645,MDM,17777,45.0536,,2016,125
3646,MDM,17867,48.1686,,2016,125
3647,MDM,17873,59.7005,,2016,125
3648,MDM,17877,48.8872,,2016,125
3649,MDM,18001,55.2111,,2016,125
3650,MDM,18029,47.3134,,2016,125
3651,MDM,18094,56.4462,,2016,125
3652,MDM,18150,41.5989,,2016,125
3653,MDM,18205,44.4743,,2016,125
3654,MDM,18247,41.986,,2016,125
3655,MDM,18256,44.361,,2016,125
3656,MDM,18410,49.6368,,2016,125
3657,MDM,18460,47.8686,,2016,125
3658,MDM,18479,42.0877,,2016,125
3659,MDM,18592,34.0426,,2016,125
3660,MDM,18610,51.5608,,2016,125
3661,MDM,18753,44.9085,,2016,125
3662,MDM,18756,36.0729,,2016,125
3663,MDM,18785,36.1969,,2016,125
3664,MDM,18860,40.3733,,2016,125
3665,MDM,19001,59.2645,,2016,125
3666,MDM,19022,37.3561,,2016,125
3667,MDM,19050,36.3167,,2016,125
3668,MDM,19075,39.5766,,2016,125
3669,MDM,19100,46.8515,,2016,125
3670,MDM,19110,38.5214,,2016,125
3671,MDM,19130,47.0404,,2016,125
3672,MDM,19137,36.0147,,2016,125
3673,MDM,19142,57.8111,,2016,125
3674,MDM,19212,56.2032,,2016,125
3675,MDM,19256,49.0689,,2016,125
3676,MDM,19290,45.2812,,2016,125
3677,MDM,19300,60.7739,,2016,125
3678,MDM,19318,38.4341,,2016,125
3679,MDM,19355,32.907,,2016,125
3680,MDM,19364,37.107,,2016,125
3681,MDM,19392,38.5407,,2016,125
3682,MDM,19397,41.7276,,2016,125
3683,MDM,19418,31.1347,,2016,125
3684,MDM,19450,42.6667,,2016,125
3685,MDM,19455,66.1838,,2016,125
3686,MDM,19473,46.5613,,2016,125
3687,MDM,19513,44.2164,,2016,125
3688,MDM,19517,43.9044,,2016,125
3689,MDM,19532,47.8555,,2016,125
3690,MDM,19533,39.0689,,2016,125
3691,MDM,19548,46.9996,,2016,125
3692,MDM,19573,49.5925,,2016,125
3693,MDM,19585,40.0571,,2016,125
3694,MDM,19622,33.8552,,2016,125
3695,MDM,19693,44.5269,,2016,125
3696,MDM,19698,47.858,,2016,125
3697,MDM,19701,37.4741,,2016,125
3698,MDM,19743,37.6233,,2016,125
3699,MDM,19760,42.2935,,2016,125
3700,MDM,19780,44.874,,2016,125
3701,MDM,19785,37.9139,,2016,125
3702,MDM,19807,41.1418,,2016,125
3703,MDM,19809,41.0831,,2016,125
3704,MDM,19821,35.1124,,2016,125
3705,MDM,19824,44.9001,,2016,125
3706,MDM,19845,47.7773,,2016,125
3707,MDM,20001,49.6428,,2016,125
3708,MDM,20011,46.0455,,2016,125
3709,MDM,20013,55.7713,,2016,125
3710,MDM,20032,32.5764,,2016,125
3711,MDM,20045,66.873,,2016,125
3712,MDM,20060,53.1371,,2016,125
3713,MDM,20175,35.1322,,2016,125
3714,MDM,20178,50.2785,,2016,125
3715,MDM,20228,50.4386,,2016,125
3716,MDM,20238,49.7728,,2016,125
3717,MDM,20250,39.3409,,2016,125
3718,MDM,20295,48.7428,,2016,125
3719,MDM,20310,45.8111,,2016,125
3720,MDM,20383,51.6885,,2016,125
3721,MDM,20400,56.4338,,2016,125
3722,MDM,20443,42.1297,,2016,125
3723,MDM,20517,45.7728,,2016,125
3724,MDM,20550,55.9346,,2016,125
3725,MDM,20570,34.2798,,2016,125
3726,MDM,20614,43.5228,,2016,125
3727,MDM,20621,50.0902,,2016,125
3728,MDM,20710,47.0104,,2016,125
3729,MDM,20750,42.6837,,2016,125
3730,MDM,20770,50.6854,,2016,125
3731,MDM,20787,45.0619,,2016,125
3732,MDM,23001,55.5556,,2016,125
3733,MDM,23068,50.1785,,2016,125
3734,MDM,23079,51.4822,,2016,125
3735,MDM,23090,35.2965,,2016,125
3736,MDM,23162,55.2742,,2016,125
3737,MDM,23168,42.3837,,2016,125
3738,MDM,23182,44.1116,,2016,125
3739,MDM,23189,47.0646,,2016,125
3740,MDM,23300,45.5351,,2016,125
3741,MDM,23350,44.5832,,2016,125
3742,MDM,23417,45.3362,,2016,125
3743,MDM,23419,43.1396,,2016,125
3744,MDM,23464,38.448,,2016,125
3745,MDM,23466,43.6659,,2016,125
3746,MDM,23500,42.1286,,2016,125
3747,MDM,23555,49.3037,,2016,125
3748,MDM,23570,41.1674,,2016,125
3749,MDM,23574,40.2806,,2016,125
3750,MDM,23580,43.5527,,2016,125
3751,MDM,23586,27.885,,2016,125
3752,MDM,23660,57.3182,,2016,125
3753,MDM,23670,52.4085,,2016,125
3754,MDM,23672,56.8256,,2016,125
3755,MDM,23675,31.8876,,2016,125
3756,MDM,23678,21.8121,,2016,125
3757,MDM,23682,38.1721,,2016,125
3758,MDM,23686,43.0083,,2016,125
3759,MDM,23807,46.6986,,2016,125
3760,MDM,23815,35.7278,,2016,125
3761,MDM,23855,45.6126,,2016,125
3762,MDM,25001,52.0794,,2016,125
3763,MDM,25019,42.0368,,2016,125
3764,MDM,25035,66.9425,,2016,125
3765,MDM,25040,50.9403,,2016,125
3766,MDM,25053,53.4919,,2016,125
3767,MDM,25086,53.2901,,2016,125
3768,MDM,25095,45.1069,,2016,125
3769,MDM,25099,62.3451,,2016,125
3770,MDM,25120,41.958,,2016,125
3771,MDM,25123,51.9132,,2016,125
3772,MDM,25126,75.5371,,2016,125
3773,MDM,25148,39.2197,,2016,125
3774,MDM,25151,44.9978,,2016,125
3775,MDM,25154,46.6519,,2016,125
3776,MDM,25168,43.463,,2016,125
3777,MDM,25175,67.1433,,2016,125
3778,MDM,25178,49.346,,2016,125
3779,MDM,25181,54.1344,,2016,125
3780,MDM,25183,57.0087,,2016,125
3781,MDM,25200,63.9194,,2016,125
3782,MDM,25214,61.1991,,2016,125
3783,MDM,25224,39.4602,,2016,125
3784,MDM,25245,60.6257,,2016,125
3785,MDM,25258,35.3276,,2016,125
3786,MDM,25260,62.5859,,2016,125
3787,MDM,25269,63.4063,,2016,125
3788,MDM,25279,55.7299,,2016,125
3789,MDM,25281,51.6459,,2016,125
3790,MDM,25286,72.7162,,2016,125
3791,MDM,25288,48.5205,,2016,125
3792,MDM,25290,72.1015,,2016,125
3793,MDM,25293,42.414,,2016,125
3794,MDM,25295,67.4939,,2016,125
3795,MDM,25297,43.2236,,2016,125
3796,MDM,25299,42.1291,,2016,125
3797,MDM,25307,78.604,,2016,125
3798,MDM,25312,50.3625,,2016,125
3799,MDM,25317,53.2239,,2016,125
3800,MDM,25320,40.5689,,2016,125
3801,MDM,25322,64.0075,,2016,125
3802,MDM,25324,57.739,,2016,125
3803,MDM,25326,62.3,,2016,125
3804,MDM,25328,48.2578,,2016,125
3805,MDM,25335,53.9478,,2016,125
3806,MDM,25339,41.21,,2016,125
3807,MDM,25368,39.4922,,2016,125
3808,MDM,25372,49.7027,,2016,125
3809,MDM,25377,71.6803,,2016,125
3810,MDM,25386,59.9653,,2016,125
3811,MDM,25394,36.3439,,2016,125
3812,MDM,25398,41.4089,,2016,125
3813,MDM,25402,66.6609,,2016,125
3814,MDM,25407,54.737,,2016,125
3815,MDM,25426,39.7298,,2016,125
3816,MDM,25430,66.7478,,2016,125
3817,MDM,25436,35.5154,,2016,125
3818,MDM,25438,43.4375,,2016,125
3819,MDM,25473,78.7805,,2016,125
3820,MDM,25483,54.1735,,2016,125
3821,MDM,25486,47.3447,,2016,125
3822,MDM,25488,64.6775,,2016,125
3823,MDM,25489,43.0278,,2016,125
3824,MDM,25491,50.2472,,2016,125
3825,MDM,25506,48.9565,,2016,125
3826,MDM,25513,55.1223,,2016,125
3827,MDM,25518,36.2275,,2016,125
3828,MDM,25524,44.5919,,2016,125
3829,MDM,25530,51.8422,,2016,125
3830,MDM,25535,47.5875,,2016,125
3831,MDM,25572,58.9891,,2016,125
3832,MDM,25580,38.622,,2016,125
3833,MDM,25592,53.281,,2016,125
3834,MDM,25594,51.147,,2016,125
3835,MDM,25596,41.2145,,2016,125
3836,MDM,25599,56.8184,,2016,125
3837,MDM,25612,71.2938,,2016,125
3838,MDM,25645,57.868,,2016,125
3839,MDM,25649,50.2382,,2016,125
3840,MDM,25653,49.3203,,2016,125
3841,MDM,25658,47.098,,2016,125
3842,MDM,25662,44.0838,,2016,125
3843,MDM,25718,47.8135,,2016,125
3844,MDM,25736,61.0663,,2016,125
3845,MDM,25740,67.6491,,2016,125
3846,MDM,25743,55.2055,,2016,125
3847,MDM,25745,41.0899,,2016,125
3848,MDM,25754,43.9517,,2016,125
3849,MDM,25758,71.8401,,2016,125
