id,dane_code,area,year_of_incident,amount,source_id
992,05854,0,2021,1,25
993,05854,0,2021,1,25
994,05854,0,2021,1,25
995,54001,1,2021,1,25
996,54001,1,2021,1,25
997,54810,1,2021,1,25
998,54670,0,2021,1,25
999,05887,0,2021,1,25
1000,76130,0,2021,1,25
1001,41001,1,2021,1,25
1002,76001,1,2021,1,25
1003,05042,0,2021,1,25
1004,19698,0,2021,1,25
1005,19698,0,2021,1,25
1006,20517,1,2021,1,25
1007,20517,1,2021,1,25
1008,19318,1,2021,1,25
1009,54810,0,2021,1,25
1010,19001,1,2021,1,25
1011,25269,1,2021,1,25
1012,25269,1,2021,1,25
1013,25269,1,2021,1,25
1014,54810,0,2021,1,25
1015,50350,1,2021,1,25
1016,50350,1,2021,1,25
1017,76275,1,2021,1,25
1018,76275,1,2021,1,25
1019,76275,1,2021,1,25
1020,81300,1,2021,1,25
1021,19807,1,2021,1,25
1022,76834,1,2021,1,25
1023,27450,0,2021,1,25
1024,27450,0,2021,1,25
1025,54810,1,2021,1,25
1026,76001,1,2021,1,25
1027,54800,0,2021,1,25
1028,54800,0,2021,1,25
1029,81001,1,2021,1,25
1030,81001,1,2021,1,25
1031,68001,1,2021,1,25
1032,05887,0,2021,1,25
1033,68001,1,2021,1,25
1034,68001,1,2021,1,25
1035,54810,1,2021,1,25
1036,54810,1,2021,1,25
1037,19001,1,2021,1,25
1038,05790,1,2021,1,25
1039,19760,0,2021,1,25
1040,76001,1,2021,1,25
1041,76001,1,2021,1,25
1042,76001,1,2021,1,25
1043,20517,0,2021,1,25
1044,20517,0,2021,1,25
1045,20517,0,2021,1,25
1046,54810,1,2021,1,25
1047,13001,1,2021,1,25
1048,13001,1,2021,1,25
1049,13001,1,2021,1,25
1050,54003,0,2021,1,25
1051,76001,1,2021,1,25
1052,76001,1,2021,1,25
1053,76001,1,2021,1,25
1054,76001,1,2021,1,25
1055,76001,1,2021,1,25
1056,50006,1,2021,1,25
1057,50006,1,2021,1,25
1058,54245,0,2021,1,25
1059,54245,0,2021,1,25
1060,68615,0,2021,1,25
1061,68615,0,2021,1,25
1062,68615,0,2021,1,25
1063,05004,0,2021,1,25
1064,05004,0,2021,1,25
1065,66400,1,2021,1,25
1066,76001,1,2021,1,25
1067,76001,1,2021,1,25
1068,76001,1,2021,1,25
1069,76001,1,2021,1,25
1070,17001,1,2021,1,25
1071,17486,0,2021,1,25
1072,17486,0,2021,1,25
1073,17486,0,2021,1,25
1074,76892,1,2021,1,25
1075,76892,1,2021,1,25
1076,50318,0,2021,1,25
1077,27001,1,2021,1,25
1078,27001,1,2021,1,25
1079,27001,1,2021,1,25
1080,27001,1,2021,1,25
1081,27001,1,2021,1,25
1082,05361,0,2021,1,25
1083,19821,0,2021,1,25
1084,54810,1,2021,1,25
1085,54810,1,2021,1,25
1086,54810,1,2021,1,25
1087,54810,0,2021,1,25
1088,54810,0,2021,1,25
1089,05040,1,2021,1,25
1090,05040,1,2021,1,25
1091,05113,0,2021,1,25
1092,05790,0,2021,1,25
1093,05790,0,2021,1,25
1094,05854,0,2021,1,25
1095,05854,1,2021,1,25
1096,05854,0,2021,2,25
1097,05040,0,2021,1,25
1098,05854,0,2021,1,25
1099,19212,1,2021,1,25
1100,19212,1,2021,1,25
1101,05040,0,2021,1,25
1102,23807,0,2021,1,25
1103,05361,0,2021,1,25
1104,05282,0,2021,1,25
1105,05120,1,2021,1,25
1106,05250,0,2021,1,25
1107,05250,0,2021,1,25
1108,81300,1,2021,1,25
1109,50313,1,2021,1,25
1110,05154,0,2021,1,25
1111,44001,1,2021,1,25
1112,54261,0,2021,1,25
1113,54261,0,2021,1,25
1114,05361,0,2021,1,25
1115,81300,0,2021,1,25
1116,05113,0,2021,1,25
1117,54800,0,2021,1,25
1118,54800,0,2021,1,25
1119,27001,1,2021,1,25
1120,27001,1,2021,1,25
1121,54810,1,2021,1,25
1122,81001,1,2021,1,25
1123,81001,1,2021,1,25
1124,05120,1,2021,1,25
1125,81001,1,2021,1,25
1126,85263,0,2021,1,25
1127,54261,0,2021,1,25
1128,50590,1,2021,1,25
1129,27787,0,2021,1,25
1130,27787,0,2021,1,25
1131,27787,0,2021,1,25
1132,81300,1,2021,1,25
1133,54810,1,2021,1,25
1134,54810,1,2021,1,25
1135,54810,1,2021,1,25
1136,27001,1,2021,1,25
1137,81736,1,2021,1,25
1138,54810,1,2021,1,25
1139,81736,1,2021,1,25
1140,81736,1,2021,1,25
1141,81794,0,2021,1,25
1142,05604,0,2021,1,25
1143,81065,0,2021,1,25
1144,27787,0,2021,1,25
1145,81300,1,2021,2,25
1146,27787,0,2021,1,25
1147,50313,1,2021,1,25
1148,05790,0,2021,1,25
1149,81300,1,2021,1,25
1150,05790,0,2020,1,25
1151,05790,1,2020,1,25
1152,05854,1,2020,1,25
1153,81001,1,2020,1,25
1154,81001,1,2020,1,25
1155,05120,1,2020,1,25
1156,05113,1,2020,1,25
1157,76892,1,2020,1,25
1158,27001,1,2020,1,25
1159,81736,1,2020,1,25
1160,13430,1,2020,1,25
1161,52079,1,2020,1,25
1162,54810,1,2020,1,25
1163,76364,0,2020,1,25
1164,50350,1,2020,1,25
1165,05736,0,2020,1,25
1166,52835,1,2020,1,25
1167,76364,0,2020,1,25
1168,52256,1,2020,1,25
1169,19418,1,2020,1,25
1170,52612,1,2020,1,25
1171,52835,1,2020,1,25
1172,52835,1,2020,1,25
1173,19821,1,2020,1,25
1174,52835,1,2020,1,25
1175,54245,0,2020,1,25
1176,54245,0,2020,1,25
1177,52835,1,2020,1,25
1178,20228,1,2020,1,25
1179,20228,1,2020,1,25
1180,27001,1,2020,1,25
1181,11001,1,2020,1,25
1182,63401,1,2020,1,25
1183,81065,1,2020,1,25
1184,44430,1,2020,1,25
1185,50350,1,2020,1,25
1186,81300,1,2020,1,25
1187,11001,1,2020,1,25
1188,11001,1,2020,1,25
1189,11001,1,2020,1,25
1190,54874,1,2020,1,25
1191,50350,1,2020,1,25
1192,05250,1,2020,1,25
1193,85263,0,2020,1,25
1194,05790,0,2020,1,25
1195,05790,1,2020,1,25
1196,05045,1,2020,1,25
1197,05045,1,2020,1,25
1198,17380,1,2020,1,25
1199,17380,1,2020,1,25
1200,27615,1,2020,1,25
1201,27615,1,2020,1,25
1202,27615,1,2020,1,25
1203,52835,1,2020,1,25
1204,52835,1,2020,1,25
1205,23855,0,2020,1,25
1206,70230,1,2020,1,25
1207,18860,1,2020,1,25
1208,18860,1,2020,1,25
1209,18860,1,2020,1,25
1210,81300,1,2020,1,25
1211,19513,1,2020,1,25
1212,27001,1,2020,1,25
1213,27001,1,2020,1,25
1214,27001,1,2020,1,25
1215,81794,1,2020,1,25
1216,81794,1,2020,1,25
1217,19698,1,2020,1,25
1218,05361,1,2020,1,25
1219,18785,1,2020,1,25
1220,76318,1,2020,1,25
1221,27006,1,2020,1,25
1222,27006,1,2020,1,25
1223,95025,0,2020,1,25
1224,20228,1,2020,1,25
1225,20517,1,2020,1,25
1226,81300,0,2020,1,25
1227,19142,1,2020,1,25
1228,25754,1,2020,1,25
1229,05887,1,2020,1,25
1230,81065,1,2020,1,25
1231,13490,1,2020,1,25
1232,76834,0,2020,1,25
1233,76834,0,2020,1,25
1234,05038,0,2020,1,25
1235,05040,0,2020,1,25
1236,05001,1,2020,1,25
1237,11001,1,2020,1,25
1238,81300,1,2020,1,25
1239,27006,1,2020,1,25
1240,81300,1,2020,1,25
1241,19364,1,2020,1,25
1242,63001,1,2020,1,25
1243,11001,1,2020,2,25
1244,81300,1,2020,1,25
1245,11001,1,2020,1,25
1246,11001,1,2020,1,25
1247,50370,0,2020,1,25
1248,86865,1,2020,1,25
1249,18753,0,2020,1,25
1250,20787,0,2020,1,25
1251,05361,1,2020,1,25
1252,76364,0,2020,1,25
1253,76364,0,2020,1,25
1254,19533,1,2020,1,25
1255,86568,1,2020,1,25
1256,86749,1,2020,1,25
1257,95025,0,2020,1,25
1258,19050,1,2020,1,25
1259,27001,1,2020,1,25
1260,05475,1,2020,1,25
1261,81736,1,2020,1,25
1262,81736,1,2020,1,25
1263,54810,1,2020,1,25
1264,54810,1,2020,1,25
1265,19050,1,2020,1,25
1266,25599,1,2020,1,25
1267,76001,1,2020,1,25
1268,76001,1,2020,1,25
1269,19050,1,2020,1,25
1270,86749,1,2020,1,25
1271,19050,1,2020,1,25
1272,54720,1,2020,1,25
1273,13160,1,2020,1,25
1274,05234,1,2020,1,25
1275,18410,1,2020,1,25
1276,52678,1,2020,1,25
1277,54810,0,2020,1,25
1278,81300,1,2020,1,25
1279,81736,1,2020,1,25
1280,25754,1,2020,1,25
1281,95025,0,2020,1,25
1282,27001,1,2020,1,25
1283,05790,0,2020,1,25
1284,05790,0,2020,1,25
1285,19532,0,2020,1,25
1286,50350,1,2020,1,25
1287,76364,1,2020,1,25
1288,76364,0,2020,1,25
1289,05361,1,2020,1,25
1290,76001,1,2020,1,25
1291,19075,1,2020,1,25
1292,81001,0,2020,1,25
1293,52835,1,2020,1,25
1294,52835,1,2020,1,25
1295,52835,1,2020,1,25
1296,27001,1,2020,1,25
1297,52612,1,2020,1,25
1298,19050,1,2020,1,25
1299,81001,1,2020,1,25
1300,54680,0,2020,1,25
1301,81300,1,2020,1,25
1302,81300,1,2020,1,25
1303,81300,1,2020,1,25
1304,19075,1,2020,1,25
1305,19075,1,2020,1,25
1306,19110,0,2020,1,25
1307,17614,1,2020,1,25
1308,81300,1,2020,1,25
1309,19256,1,2020,1,25
1310,76563,0,2020,1,25
1311,13688,0,2020,1,25
1312,19050,1,2020,1,25
1313,54003,1,2020,1,25
1314,19050,1,2020,1,25
1315,11001,1,2020,1,25
1316,11001,1,2020,1,25
1317,52079,0,2020,1,25
1318,05475,1,2020,1,25
1319,54820,0,2020,1,25
1320,76001,1,2020,1,25
1321,76001,1,2020,1,25
1322,27001,0,2020,1,25
1323,27001,0,2020,1,25
1324,27001,0,2020,1,25
1325,27001,0,2020,1,25
1326,81794,1,2020,1,25
1327,81794,1,2020,1,25
1328,81794,1,2020,1,25
1329,95001,0,2020,1,25
1330,81065,1,2020,1,25
1331,19050,1,2020,1,25
1332,54250,0,2020,1,25
1333,81736,1,2020,1,25
1334,19137,1,2020,1,25
1335,52435,0,2020,1,25
1336,05475,1,2020,1,25
1337,05475,1,2020,1,25
1338,11001,1,2020,1,25
1339,11001,1,2020,1,25
1340,05790,0,2020,1,25
1341,05895,0,2020,1,25
1342,27050,1,2020,1,25
1343,19050,1,2020,1,25
1344,19137,1,2020,1,25
1345,23466,0,2020,1,25
1346,23580,0,2020,1,25
1347,19137,1,2020,1,25
1348,54344,0,2020,1,25
1349,81794,1,2020,1,25
1350,19050,1,2020,1,25
1351,05120,0,2020,1,25
1352,05120,0,2020,1,25
1353,81065,1,2020,1,25
1354,54001,1,2020,1,25
1355,81300,1,2020,1,25
1356,05361,1,2020,1,25
1357,08001,1,2020,1,25
1358,76109,1,2020,1,25
1359,81736,1,2020,1,25
1360,81300,1,2020,1,25
1361,81736,1,2020,1,25
1362,13600,0,2020,1,25
1363,19418,1,2020,1,25
1364,54720,0,2020,1,25
1365,05040,1,2020,1,25
1366,19050,1,2020,1,25
1367,19142,0,2020,1,25
1368,76364,0,2020,1,25
1369,19050,1,2020,1,25
1370,19050,1,2020,1,25
1371,54810,0,2020,1,25
1372,05030,1,2020,1,25
1373,19532,1,2020,1,25
1374,05361,0,2020,1,25
1375,50350,0,2020,1,25
1376,05361,1,2020,1,25
1377,76364,0,2020,1,25
1378,76520,0,2020,1,25
1379,76520,0,2020,1,25
1380,05475,1,2020,1,25
1381,19364,1,2020,1,25
1382,05361,0,2020,1,25
1383,19364,0,2020,1,25
1384,05361,0,2020,1,25
1385,19050,1,2020,1,25
1386,18753,1,2020,1,25
1387,19050,1,2020,1,25
1388,86569,0,2020,1,25
1389,81001,1,2020,1,25
1390,81001,1,2020,1,25
1391,19110,0,2020,1,25
1392,76364,0,2020,1,25
1393,05313,0,2020,1,25
1394,19050,1,2020,1,25
1395,19142,0,2020,1,25
1396,19050,1,2020,1,25
1397,11001,1,2020,1,25
1398,76001,1,2020,1,25
1399,19075,1,2020,1,25
1400,05134,1,2020,1,25
1401,17614,0,2020,1,25
1402,27615,1,2020,1,25
1403,27615,1,2020,1,25
1404,76364,1,2020,1,25
1405,76275,0,2020,1,25
1406,76275,0,2020,1,25
1407,05361,0,2020,1,25
1408,18753,1,2020,1,25
1409,19142,0,2020,1,25
1410,95001,0,2020,1,25
1411,95001,0,2020,1,25
1412,50350,1,2020,1,25
1413,19050,0,2020,1,25
1414,17614,0,2020,1,25
1415,76001,1,2020,1,25
1416,76001,1,2020,1,25
1417,52621,0,2020,1,25
1418,81065,1,2020,1,25
1419,19110,0,2020,1,25
1420,19110,0,2020,1,25
1421,25307,1,2020,1,25
1422,27001,0,2020,1,25
1423,27001,0,2020,1,25
1424,50568,1,2020,1,25
1425,81736,0,2020,1,25
1426,81736,0,2020,1,25
1427,05475,1,2020,1,25
1428,81001,1,2020,1,25
1429,81001,1,2020,1,25
1430,13042,0,2020,1,25
1431,13042,1,2020,1,25
1432,18247,1,2020,1,25
1433,81065,1,2020,1,25
1434,54261,0,2020,1,25
1435,54498,1,2020,1,25
1436,81794,1,2020,1,25
1437,81794,1,2020,1,25
1438,27245,0,2020,1,25
1439,19622,0,2020,1,25
1440,20228,1,2020,1,25
1441,54001,1,2020,1,25
1442,54001,1,2020,1,25
1443,54498,0,2020,1,25
1444,54874,1,2020,1,25
1445,05040,0,2020,1,25
1446,19075,1,2020,1,25
1447,20001,0,2020,1,25
1448,20001,0,2020,1,25
1449,27787,0,2020,1,25
1450,47318,1,2020,1,25
1451,52435,1,2020,1,25
1452,54810,0,2020,1,25
1453,81220,1,2020,1,25
1454,81300,1,2020,1,25
1455,81300,1,2020,1,25
1456,81300,1,2020,1,25
1457,19075,1,2020,1,25
1458,20228,1,2020,1,25
1459,20517,1,2020,1,25
1460,20517,1,2020,1,25
1461,20517,1,2020,1,25
1462,27245,0,2020,1,25
1463,54518,0,2020,1,25
1464,54518,0,2020,1,25
1465,05579,0,2020,1,25
1466,81065,1,2020,1,25
1467,81300,1,2020,1,25
1468,81736,1,2020,1,25
1469,20550,1,2020,1,25
1470,20550,0,2020,1,25
1471,20550,0,2020,1,25
1472,25307,1,2020,1,25
1473,50568,1,2020,1,25
1474,54261,0,2020,1,25
1475,54498,0,2020,1,25
1476,81300,1,2020,1,25
1477,81591,1,2020,1,25
1478,20550,0,2020,1,25
1479,54344,0,2020,1,25
1480,81736,1,2020,1,25
1481,81736,1,2020,1,25
1482,54003,0,2020,1,25
1483,54003,0,2020,1,25
1484,54206,0,2020,1,25
1485,54206,0,2020,1,25
1486,54206,1,2020,1,25
1487,54001,1,2020,1,25
1488,54001,1,2020,1,25
1489,73168,0,2020,1,25
1490,81300,1,2020,1,25
1491,95025,0,2020,1,25
1492,95025,0,2020,1,25
1493,54206,0,2020,1,25
1494,54206,0,2020,1,25
1495,73001,1,2020,1,25
1496,05475,1,2020,1,25
1497,95025,0,2020,1,25
1498,05250,1,2020,1,25
1499,05001,0,2020,1,25
1500,23580,0,2020,1,25
1501,95025,0,2020,1,25
1502,95025,0,2020,1,25
1503,18753,1,2020,1,25
1504,19698,1,2020,1,25
1505,27787,0,2020,1,25
1506,95025,0,2020,1,25
1507,54003,0,2020,1,25
1508,54498,0,2020,1,25
1509,81001,1,2020,1,25
1510,95025,0,2020,1,25
1511,81065,1,2020,1,25
1512,99773,1,2020,1,25
1513,81300,1,2020,1,25
1514,05790,0,2020,1,25
1515,05790,0,2020,1,25
1516,13160,0,2020,1,25
1517,11001,1,2020,1,25
1518,81736,1,2020,1,25
1519,81736,1,2020,1,25
1520,52621,1,2020,1,25
1521,81001,0,2020,1,25
1522,81794,1,2020,1,25
1523,81794,1,2020,1,25
1524,76364,1,2020,1,25
1525,81065,0,2020,1,25
1526,95025,0,2020,1,25
1527,76275,0,2020,1,25
1528,19137,1,2020,1,25
1529,81001,0,2020,2,25
1530,27250,0,2020,1,25
1531,50006,1,2020,1,25
1532,05154,1,2020,1,25
1533,23682,1,2020,1,25
1534,23682,1,2020,1,25
1535,23682,1,2020,1,25
1536,23682,1,2020,1,25
1537,05790,0,2020,1,25
1538,81794,0,2020,1,25
1539,05045,1,2020,1,25
1540,81300,1,2020,1,25
1541,52079,0,2020,1,25
1542,81065,0,2020,1,25
1543,81300,1,2020,1,25
1544,73168,1,2020,1,25
1545,73168,1,2020,1,25
1546,05045,1,2020,1,25
1547,05736,0,2020,1,25
1548,81736,0,2020,1,25
1549,52250,1,2020,1,25
1550,27450,1,2020,1,25
1551,54344,1,2020,1,25
1552,54344,1,2020,1,25
1553,05790,0,2020,1,25
1554,52490,1,2020,1,25
1555,54810,0,2020,1,25
1556,19780,0,2020,1,25
1557,81736,1,2020,1,25
1558,81001,1,2020,1,25
1559,81065,0,2020,1,25
1560,81794,1,2020,1,25
1561,85001,1,2020,1,25
1562,25430,1,2020,1,25
1563,13688,0,2020,1,25
1564,44874,1,2020,1,25
1565,44874,1,2020,1,25
1566,70742,1,2020,1,25
1567,19698,0,2020,1,25
1568,27372,0,2020,1,25
1569,63548,1,2020,1,25
1570,05040,0,2019,1,25
1571,05854,0,2019,1,25
1572,63001,1,2019,1,25
1573,76275,1,2019,1,25
1574,15223,0,2019,1,25
1575,15223,0,2019,1,25
1576,05120,0,2019,1,25
1577,05854,0,2019,1,25
1578,05854,0,2019,1,25
1579,19455,1,2019,1,25
1580,19455,1,2019,1,25
1581,05120,1,2019,1,25
1582,05120,1,2019,1,25
1583,05790,0,2019,1,25
1584,05790,0,2019,1,25
1585,76364,0,2019,1,25
1586,76364,0,2019,1,25
1587,76364,1,2019,1,25
1588,76364,1,2019,1,25
1589,05790,0,2019,1,25
1590,19698,1,2019,1,25
1591,19698,1,2019,1,25
1592,05790,0,2019,1,25
1593,81001,1,2019,1,25
1594,81001,1,2019,1,25
1595,19137,0,2019,1,25
1596,81300,1,2019,1,25
1597,81300,1,2019,1,25
1598,05790,1,2019,1,25
1599,05790,1,2019,1,25
1600,05854,0,2019,1,25
1601,05040,0,2019,1,25
1602,52001,1,2019,1,25
1603,52001,1,2019,1,25
1604,50001,1,2019,1,25
1605,50001,1,2019,1,25
1606,05604,0,2019,1,25
1607,05361,0,2019,1,25
1608,05790,0,2019,1,25
1609,05895,0,2019,1,25
1610,05361,0,2019,1,25
1611,52835,0,2019,1,25
1612,52835,0,2019,1,25
1613,05361,0,2019,1,25
1614,05790,0,2019,1,25
1615,05361,0,2019,1,25
1616,47268,1,2019,1,25
1617,05858,0,2019,1,25
1618,05790,0,2019,1,25
1619,81300,1,2019,1,25
1620,81300,1,2019,1,25
1621,05790,0,2019,1,25
1622,05790,0,2019,1,25
1623,05040,1,2019,1,25
1624,05790,0,2019,1,25
1625,05790,0,2019,1,25
1626,81065,0,2019,1,25
1627,81065,0,2019,1,25
1628,05885,0,2019,1,25
1629,05790,0,2019,1,25
1630,05790,0,2019,1,25
1631,05361,0,2019,1,25
1632,05895,1,2019,1,25
1633,05895,1,2019,1,25
1634,81065,0,2019,1,25
1635,81736,0,2019,1,25
1636,81794,1,2019,1,25
1637,81794,0,2019,1,25
1638,81794,0,2019,1,25
1639,05079,0,2019,1,25
1640,05079,0,2019,1,25
1641,05361,0,2019,1,25
1642,81065,1,2019,1,25
1643,81794,0,2019,1,25
1644,05854,0,2019,1,25
1645,05854,0,2019,1,25
1646,05854,0,2019,1,25
1647,54001,1,2019,1,25
1648,05790,0,2019,1,25
1649,05895,1,2019,1,25
1650,81300,0,2019,1,25
1651,05154,1,2019,1,25
1652,05154,1,2019,1,25
1653,52233,0,2019,1,25
1654,52233,0,2019,1,25
1655,18150,0,2019,1,25
1656,18150,0,2019,1,25
1657,18150,0,2019,1,25
1658,81794,0,2019,1,25
1659,52250,1,2019,1,25
1660,52250,1,2019,1,25
1661,81300,1,2019,1,25
1662,81300,1,2019,1,25
1663,81300,1,2019,1,25
1664,81065,1,2019,1,25
1665,81065,1,2019,1,25
1666,81001,1,2019,1,25
1667,81001,1,2019,1,25
1668,81001,1,2019,1,25
1669,05790,0,2019,1,25
1670,05790,0,2019,1,25
1671,81794,1,2019,1,25
1672,05736,1,2019,1,25
1673,05790,0,2019,1,25
1674,81065,0,2019,1,25
1675,81001,1,2019,1,25
1676,81736,0,2019,1,25
1677,05790,0,2019,1,25
1678,81300,0,2019,1,25
1679,81794,0,2019,1,25
1680,05790,0,2019,1,25
1681,81736,0,2019,1,25
1682,81736,0,2019,1,25
1683,27787,0,2019,1,25
1684,81736,0,2019,1,25
1685,81001,0,2019,1,25
1686,81065,0,2019,1,25
1687,05790,0,2019,1,25
1688,81065,0,2019,1,25
1689,81065,0,2019,1,25
1690,81065,0,2019,1,25
1691,05790,0,2019,1,25
1692,05790,0,2019,1,25
1693,05790,0,2019,1,25
1694,81794,1,2019,1,25
1695,81794,1,2019,1,25
1696,81300,0,2019,1,25
1697,81300,0,2019,1,25
1698,81300,0,2019,1,25
1699,52612,0,2019,1,25
1700,81065,0,2019,1,25
1701,81736,0,2019,1,25
1702,54874,1,2019,1,25
1703,50370,1,2019,1,25
1704,50370,1,2019,1,25
1705,50370,1,2019,1,25
1706,25754,1,2019,1,25
1707,25754,1,2019,1,25
1708,63594,1,2019,1,25
1709,63594,1,2019,1,25
1710,81736,0,2019,1,25
1711,81736,0,2019,1,25
1712,05790,0,2019,1,25
1713,19142,0,2019,1,25
1714,05361,0,2019,1,25
1715,05361,0,2019,1,25
1716,19573,1,2019,1,25
1717,50590,0,2019,1,25
1718,05790,0,2019,1,25
1719,50590,1,2019,1,25
1720,63470,1,2019,1,25
1721,86568,0,2019,1,25
1722,05107,0,2019,1,25
1723,05107,0,2019,1,25
1724,81736,0,2019,1,25
1725,81736,0,2019,1,25
1726,05790,0,2019,1,25
1727,05790,0,2019,1,25
1728,05790,0,2019,1,25
1729,81794,1,2019,1,25
1730,81794,1,2019,1,25
1731,27245,0,2019,1,25
1732,81794,1,2019,1,25
1733,81794,1,2019,1,25
1734,50350,0,2019,1,25
1735,18753,0,2019,1,25
1736,18753,0,2019,1,25
1737,18753,0,2019,1,25
1738,76001,1,2019,1,25
1739,76001,1,2019,1,25
1740,76001,1,2019,1,25
1741,05120,0,2019,1,25
1742,05790,0,2019,1,25
1743,19130,0,2019,1,25
1744,50711,1,2019,1,25
1745,50711,1,2019,1,25
1746,19455,1,2019,1,25
1747,19698,0,2019,1,25
1748,54001,1,2019,1,25
1749,54001,1,2019,1,25
1750,81300,1,2019,1,25
1751,19130,0,2019,1,25
1752,19130,0,2019,1,25
1753,05854,0,2019,1,25
1754,05040,1,2019,1,25
1755,05040,1,2019,1,25
1756,81065,0,2019,1,25
1757,81065,0,2019,1,25
1758,76364,0,2019,1,25
1759,05001,1,2019,1,25
1760,81736,1,2019,1,25
1761,81300,0,2019,1,25
1762,52435,0,2019,1,25
1763,81736,1,2019,1,25
1764,81300,1,2019,1,25
1765,81300,1,2019,1,25
1766,81736,0,2019,1,25
1767,05120,0,2019,1,25
1768,81065,0,2019,1,25
1769,05790,0,2019,1,25
1770,05790,0,2019,1,25
1771,81794,1,2019,1,25
1772,81300,0,2019,1,25
1773,50711,0,2019,1,25
1774,81065,0,2019,1,25
1775,81065,0,2019,1,25
1776,76001,1,2019,1,25
1777,52079,0,2019,1,25
1778,50001,1,2019,1,25
1779,50001,1,2019,1,25
1780,05361,0,2019,1,25
1781,05361,0,2019,1,25
1782,05361,0,2019,1,25
1783,81736,0,2019,1,25
1784,52435,0,2019,1,25
1785,05040,0,2019,1,25
1786,05040,0,2019,1,25
1787,05040,1,2019,1,25
1788,52435,0,2019,1,25
1789,11001,1,2019,1,25
1790,11001,1,2019,1,25
1791,11001,1,2019,1,25
1792,11001,1,2019,1,25
1793,11001,1,2019,1,25
1794,05107,0,2019,1,25
1795,81065,0,2019,1,25
1796,81065,0,2019,1,25
1797,81065,0,2019,1,25
1798,81065,0,2019,1,25
1799,81065,0,2019,1,25
1800,81065,0,2019,1,25
1801,81065,0,2019,1,25
1802,19532,1,2019,1,25
1803,81065,0,2019,1,25
1804,73555,0,2019,1,25
1805,05250,1,2018,1,25
1806,50350,1,2018,1,25
1807,52835,1,2018,1,25
1808,52835,1,2018,1,25
1809,52835,1,2018,1,25
1810,52381,0,2018,1,25
1811,05001,1,2018,1,25
1812,05001,1,2018,1,25
1813,05001,1,2018,1,25
1814,05861,1,2018,1,25
1815,52699,0,2018,1,25
1816,52699,0,2018,1,25
1817,52699,0,2018,1,25
1818,52699,0,2018,1,25
1819,81736,1,2018,1,25
1820,20011,0,2018,1,25
1821,50350,0,2018,1,25
1822,20228,0,2018,1,25
1823,20228,0,2018,1,25
1824,20383,0,2018,1,25
1825,20787,0,2018,1,25
1826,20787,0,2018,1,25
1827,15518,0,2018,1,25
1828,20001,1,2018,1,25
1829,20001,1,2018,1,25
1830,15001,1,2018,1,25
1831,15001,1,2018,1,25
1832,52835,0,2018,1,25
1833,19075,1,2018,1,25
1834,05250,1,2018,1,25
1835,52835,1,2018,1,25
1836,52835,1,2018,1,25
1837,05154,1,2018,1,25
1838,19300,0,2018,1,25
1839,81736,0,2018,1,25
1840,81736,0,2018,1,25
1841,19212,1,2018,1,25
1842,52835,0,2018,1,25
1843,05154,1,2018,1,25
1844,05887,1,2018,1,25
1845,76001,1,2018,1,25
1846,76001,1,2018,1,25
1847,19212,1,2018,1,25
1848,19780,1,2018,1,25
1849,76001,1,2018,1,25
1850,76001,1,2018,1,25
1851,05885,0,2018,1,25
1852,05885,0,2018,1,25
1853,05887,1,2018,1,25
1854,50400,1,2018,1,25
1855,05250,1,2018,1,25
1856,50711,1,2018,1,25
1857,54001,1,2018,1,25
1858,85010,1,2018,1,25
1859,41001,1,2018,1,25
1860,41001,1,2018,1,25
1861,41001,1,2018,1,25
1862,41001,1,2018,1,25
1863,50370,0,2018,1,25
1864,05120,0,2018,1,25
1865,76109,0,2018,1,25
1866,52835,0,2018,1,25
1867,52835,0,2018,1,25
1868,52835,0,2018,1,25
1869,20770,1,2018,1,25
1870,85139,1,2018,1,25
1871,85139,1,2018,1,25
1872,76109,0,2018,1,25
1873,76109,0,2018,1,25
1874,15518,0,2018,1,25
1875,19137,1,2018,1,25
1876,19137,1,2018,1,25
1877,52256,0,2018,1,25
1878,76364,0,2018,1,25
1879,47001,0,2018,1,25
1880,50350,0,2018,1,25
1881,41020,1,2018,1,25
1882,52835,0,2018,1,25
1883,52835,0,2018,1,25
1884,86568,0,2018,1,25
1885,05361,0,2018,1,25
1886,19110,0,2018,1,25
1887,81065,0,2018,1,25
1888,05647,0,2018,1,25
1889,41001,1,2018,1,25
1890,52835,0,2018,1,25
1891,52835,0,2018,1,25
1892,05658,1,2018,1,25
1893,50590,0,2018,1,25
1894,52390,1,2018,1,25
1895,47189,1,2018,1,25
1896,52612,0,2018,1,25
1897,05154,1,2018,1,25
1898,19212,1,2018,1,25
1899,47001,1,2018,1,25
1900,52835,0,2018,1,25
1901,52835,0,2018,1,25
1902,81065,0,2018,1,25
1903,52835,0,2018,1,25
1904,52835,0,2018,1,25
1905,52835,0,2018,1,25
1906,81794,0,2018,1,25
1907,11001,1,2018,1,25
1908,11001,1,2018,1,25
1909,50590,1,2018,1,25
1910,05790,1,2018,1,25
1911,52835,1,2018,1,25
1912,52699,0,2018,1,25
1913,52317,0,2018,1,25
1914,19137,0,2018,1,25
1915,19137,0,2018,1,25
1916,81065,0,2018,1,25
1917,50313,1,2018,1,25
1918,52835,0,2018,1,25
1919,52612,0,2018,1,25
1920,05895,0,2018,1,25
1921,44035,0,2018,1,25
1922,44035,0,2018,1,25
1923,95001,0,2018,1,25
